protocol_id,path,loss_mode,learning_rate,target_nominal_delay_steps,target_arrival_step,initial_raw,d_max_steps,total_steps,input_spike_step,optimizer_steps,direct_delay_supervision,stochastic_seed,test_split_opened,initial_delay_steps,final_delay_steps,final_nominal_delay_error_steps,initial_output_arrival_centroid,final_output_arrival_centroid,final_output_arrival_error_steps,initial_output_trace_mass,final_output_trace_mass,final_output_spike_count,final_loss,initial_raw_gradient,final_raw_gradient,convergence_step,recovered_within_0p1_arrival_step,complete
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.001,7.0,10.0,-4.0,8,16,2,200,False,,False,0.1438896805047989,0.17639632523059845,6.8236036747694016,3.1438896656036377,3.176396369934082,6.823603630065918,1.0,1.0,,23.28078269958496,-0.9687795639038086,-1.1771186590194702,,False,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.001,7.0,10.0,-2.0,8,16,2,200,False,,False,0.953623354434967,1.13956618309021,5.86043381690979,3.9536232948303223,4.139566421508789,5.860433578491211,1.0,1.0,,17.172340393066406,-5.078646659851074,-5.727048873901367,,False,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.001,7.0,10.0,0.0,8,16,2,200,False,,False,4.0,4.387039661407471,2.6129603385925293,7.0,7.387039661407471,2.6129603385925293,1.0,1.0,,3.413780927658081,-6.0,-5.176994323730469,,False,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.001,7.0,10.0,2.0,8,16,2,200,False,,False,7.0463762283325195,7.000001907348633,1.9073486328125e-06,10.04637622833252,10.000001907348633,1.9073486328125e-06,1.0,1.0,,1.8189894035458565e-12,0.038953665643930435,1.6689273252268322e-06,0,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.001,7.0,10.0,4.0,8,16,2,200,False,,False,7.856110095977783,7.823841094970703,0.8238410949707031,10.856110572814941,10.823841094970703,0.8238410949707031,1.0,1.0,,0.33935707807540894,0.12097002565860748,0.14193126559257507,,False,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,1.0,4.0,-4.0,8,16,2,200,False,,False,0.1438896805047989,0.9769676923751831,0.023032307624816895,3.1438896656036377,3.9769678115844727,0.023032188415527344,1.0,1.0,,0.000265240843873471,-0.12096980214118958,-0.019753774628043175,178,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,1.0,4.0,-2.0,8,16,2,200,False,,False,0.953623354434967,0.9999990463256836,9.5367431640625e-07,3.9536232948303223,3.9999990463256836,9.5367431640625e-07,1.0,1.0,,4.547473508864641e-13,-0.038954053074121475,-8.344643447344424e-07,0,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,1.0,4.0,0.0,8,16,2,200,False,,False,4.0,1.7007122039794922,0.7007122039794922,7.0,4.700712203979492,0.7007122039794922,1.0,1.0,,0.24549879133701324,6.0,0.9383653402328491,,False,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,1.0,4.0,2.0,8,16,2,200,False,,False,7.0463762283325195,3.7701616287231445,2.7701616287231445,10.04637622833252,6.7701616287231445,2.7701616287231445,1.0,1.0,,3.836897611618042,5.078649997711182,5.522033214569092,,False,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,1.0,4.0,4.0,8,16,2,200,False,,False,7.856110095977783,6.139937400817871,5.139937400817871,10.856110572814941,9.139937400817871,5.139937400817871,1.0,1.0,,13.209478378295898,0.968781054019928,7.337690830230713,,False,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,5.0,8.0,-4.0,8,16,2,200,False,,False,0.1438896805047989,1.8050373792648315,3.1949626207351685,3.1438896656036377,4.805037498474121,3.194962501525879,1.0,1.0,,5.103892803192139,-0.6861764192581177,-4.465814113616943,,False,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,5.0,8.0,-2.0,8,16,2,200,False,,False,0.953623354434967,3.899916887283325,1.1000831127166748,3.9536232948303223,6.899917125701904,1.1000828742980957,1.0,1.0,,0.6050911545753479,-3.3987491130828857,-2.1987884044647217,,False,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,5.0,8.0,0.0,8,16,2,200,False,,False,4.0,4.999948024749756,5.1975250244140625e-05,7.0,7.999948024749756,5.1975250244140625e-05,1.0,1.0,,1.35071331897052e-09,-2.0,-9.745427087182179e-05,62,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,5.0,8.0,2.0,8,16,2,200,False,,False,7.0463762283325195,5.059178829193115,0.059178829193115234,10.04637622833252,8.059179306030273,0.05917930603027344,1.0,1.0,,0.0017510951729491353,1.7188524007797241,0.11005975306034088,187,True,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,5.0,8.0,4.0,8,16,2,200,False,,False,7.856110095977783,6.3323469161987305,1.3323469161987305,10.856110572814941,9.33234691619873,1.3323469161987305,1.0,1.0,,0.8875741362571716,0.4035739004611969,1.7587240934371948,,False,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,7.0,10.0,-4.0,8,16,2,200,False,,False,0.1438896805047989,1.860061526298523,5.139938473701477,3.1438896656036377,4.8600616455078125,5.1399383544921875,1.0,1.0,,13.20948314666748,-0.9687795639038086,-7.337687969207764,,False,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,7.0,10.0,-2.0,8,16,2,200,False,,False,0.953623354434967,4.229837894439697,2.7701621055603027,3.9536232948303223,7.229837894439697,2.7701621055603027,1.0,1.0,,3.8368990421295166,-5.078646659851074,-5.522033214569092,,False,True
delay_temporal_credit_level0b_v1,buffer_current,arrival_centroid,0.01,7.0,10.0,0.0,8,16,2,200,False,,False,4.0,6.299287796020508,0.7007122039794922,7.0,9.299287796020508,0.7007122039794922,1.0,1.0,,0.24549879133701324,-6.0,-0.9383653402328491,,False,True
