seed,N_hidden,w,T,worst_bacc,exact_trial,mechanism_valid,pass_90,max_centroid_error,minimum_window_activity,selected_update,bacc_q0_AND,activity_q0,bacc_q1_OR,activity_q1,bacc_q2_XOR,activity_q2,bacc_q3_XNOR,activity_q3,bacc_q4_NAND,activity_q4,bacc_q5_NOR,activity_q5
4049,5,6,46,0.998046875,0.99609375,True,True,0.044284820556640625,0.99951171875,600,1.0,1.0,1.0,1.0,0.99951171875,0.99951171875,0.9990234375,0.99951171875,0.998046875,1.0,0.9983724355697632,1.0
4049,5,8,58,0.9990234375,0.99755859375,True,True,0.10227203369140625,0.66015625,575,0.9990234375,1.0,1.0,1.0,0.99951171875,0.97021484375,0.9990234375,0.8173828125,1.0,0.66015625,0.9996744394302368,0.99951171875
4049,5,10,70,0.9990234375,0.9970703125,True,True,0.141204833984375,0.771484375,575,1.0,1.0,1.0,1.0,0.9990234375,0.771484375,0.99951171875,0.99365234375,1.0,0.99560546875,0.9990234375,0.99853515625
4049,5,14,94,0.9990234375,0.998046875,True,True,0.2212982177734375,0.99951171875,575,1.0,1.0,1.0,1.0,0.99951171875,1.0,0.9990234375,1.0,0.9996744394302368,1.0,1.0,0.99951171875
4049,5,20,130,0.99853515625,0.99658203125,True,True,0.4579620361328125,0.97900390625,550,1.0,1.0,1.0,1.0,0.99853515625,0.9951171875,0.99853515625,0.99462890625,0.9996744394302368,0.99951171875,1.0,0.97900390625
4049,5,26,166,0.9990234375,0.99755859375,True,True,0.3211822509765625,0.99169921875,600,0.9996744394302368,1.0,1.0,1.0,0.9990234375,0.99951171875,0.99951171875,1.0,0.9996744394302368,0.99853515625,1.0,0.99169921875
4061,1,4,34,0.5068359375,0.21875,True,False,0.06153297424316406,0.1357421875,525,0.9990234375,0.25146484375,0.9166666269302368,0.63671875,0.5068359375,0.1357421875,0.51123046875,0.41552734375,0.9892578125,0.75146484375,0.99609375,0.255859375
4061,1,5,40,0.50439453125,0.2490234375,True,False,0.03043365478515625,0.04345703125,600,0.9996744394302368,0.25048828125,0.9182943105697632,0.63330078125,0.50439453125,0.04345703125,0.5693359375,0.1591796875,0.9889322519302368,0.7548828125,0.9970703125,0.25439453125
4061,1,6,46,0.5205078125,0.27294921875,True,False,0.18378067016601562,0.06005859375,500,1.0,0.25,0.98828125,0.75,0.53173828125,0.06005859375,0.5205078125,0.5390625,0.9986978769302368,0.75,1.0,0.25
4061,1,8,58,0.50830078125,0.24609375,True,False,0.2006683349609375,0.25,525,0.9986978769302368,0.251953125,0.96875,0.759765625,0.50830078125,0.25732421875,0.5185546875,0.5419921875,0.9996744394302368,0.74951171875,1.0,0.25
4061,1,10,70,0.498046875,0.24169921875,True,False,0.14144515991210938,0.0458984375,575,0.9986978769302368,0.251953125,0.95703125,0.697265625,0.498046875,0.0458984375,0.5048828125,0.4150390625,0.9996744394302368,0.74951171875,0.9996744394302368,0.25048828125
4061,1,14,94,0.5126953125,0.2919921875,True,False,0.424468994140625,0.1875,525,0.9986978769302368,0.251953125,0.9944661855697632,0.74951171875,0.5126953125,0.1875,0.5537109375,0.431640625,0.9996744394302368,0.74951171875,1.0,0.25
4061,1,20,130,0.55810546875,0.31494140625,True,False,0.25402069091796875,0.25048828125,600,0.9986978769302368,0.251953125,0.998046875,0.7509765625,0.5830078125,0.2890625,0.55810546875,0.53466796875,0.9996744394302368,0.74951171875,0.9996744394302368,0.25048828125
4061,1,26,166,0.4873046875,0.279296875,True,False,0.463165283203125,0.2509765625,575,0.9986978769302368,0.251953125,1.0,0.75,0.5888671875,0.6240234375,0.4873046875,0.390625,0.9996744394302368,0.74951171875,0.9993489980697632,0.2509765625
4061,2,4,34,0.6328125,0.4306640625,True,False,0.0275421142578125,0.1953125,575,0.9986978769302368,0.9970703125,0.9677734375,0.98876953125,0.65478515625,0.1953125,0.6328125,0.3251953125,0.95703125,0.9560546875,0.9895833730697632,0.9853515625
4061,2,5,40,0.6591796875,0.4599609375,True,False,0.030429840087890625,0.37646484375,600,0.9990234375,0.9990234375,1.0,1.0,0.6591796875,0.37646484375,0.7060546875,0.37744140625,0.9899088144302368,0.98046875,0.9912109375,0.9755859375
4061,2,6,46,0.70654296875,0.51513671875,True,False,0.043682098388671875,0.3662109375,600,1.0,0.99853515625,0.9837239980697632,0.99267578125,0.70751953125,0.36962890625,0.70654296875,0.3662109375,0.9755859375,0.9638671875,1.0,0.97412109375
4061,2,8,58,0.70068359375,0.52978515625,True,False,0.07170867919921875,0.43505859375,600,0.9990234375,0.9970703125,0.986328125,0.98193359375,0.72216796875,0.47021484375,0.70068359375,0.43505859375,0.984375,0.9892578125,0.9925130605697632,0.98828125
4061,2,10,70,0.7353515625,0.48388671875,True,False,0.14144515991210938,0.4482421875,575,0.9886068105697632,0.99951171875,0.974609375,0.98828125,0.7353515625,0.4482421875,0.75537109375,0.740234375,0.9996744394302368,1.0,0.9996744394302368,0.99951171875
4061,2,14,94,0.72802734375,0.5263671875,True,False,0.42684173583984375,0.7392578125,525,0.9889322519302368,0.99853515625,0.998046875,1.0,0.7392578125,0.7392578125,0.72802734375,0.85693359375,0.9996744394302368,0.99951171875,1.0,0.998046875
4061,2,20,130,0.9993489980697632,0.998046875,True,True,0.2494049072265625,0.74951171875,600,0.9993489980697632,0.9990234375,1.0,0.99462890625,0.99951171875,0.74951171875,0.99951171875,0.75,1.0,0.99658203125,1.0,1.0
4061,2,26,166,0.703125,0.52197265625,True,False,0.4568328857421875,0.765625,575,1.0,0.99267578125,0.9990234375,0.99169921875,0.73388671875,0.765625,0.703125,0.78125,0.9996744394302368,0.99951171875,1.0,0.99267578125
4061,3,4,34,0.97802734375,0.955078125,True,True,0.018415451049804688,0.24560546875,600,1.0,0.75,0.9912109375,0.24560546875,0.97802734375,0.53857421875,0.990234375,0.97705078125,0.9860025644302368,0.9990234375,0.998046875,0.9375
4061,3,5,40,0.99560546875,0.98828125,True,True,0.06493377685546875,0.25048828125,550,1.0,0.75,0.9996744394302368,0.25048828125,0.99609375,0.52099609375,0.99560546875,0.728515625,0.9986978769302368,0.99951171875,0.9973958730697632,0.9990234375
4061,3,6,46,0.9970703125,0.99072265625,True,True,0.04357147216796875,0.25,600,0.9990234375,1.0,1.0,0.25,0.9970703125,0.55322265625,0.99853515625,0.88134765625,0.9977213144302368,1.0,0.9993489980697632,0.9990234375
4061,3,8,58,0.9967447519302368,0.99560546875,True,True,0.20067214965820312,0.50146484375,525,1.0,1.0,1.0,1.0,0.99951171875,0.50146484375,0.99853515625,0.86962890625,0.9967447519302368,0.52587890625,0.9990234375,1.0
4061,3,10,70,0.99755859375,0.994140625,True,True,0.13995742797851562,0.77734375,575,1.0,1.0,1.0,1.0,0.9990234375,0.80712890625,0.99755859375,1.0,0.9990234375,0.77734375,0.998046875,1.0
4061,3,14,94,0.96533203125,0.9638671875,True,True,0.15662384033203125,0.99755859375,600,1.0,1.0,1.0,1.0,0.9990234375,0.99755859375,0.96533203125,1.0,0.9996744394302368,0.99951171875,1.0,1.0
4061,3,20,130,0.998046875,0.99560546875,True,True,0.236328125,0.25,600,0.9993489980697632,0.7490234375,1.0,0.25,0.99853515625,0.99951171875,0.998046875,0.998046875,1.0,0.99951171875,1.0,1.0
4061,3,26,166,0.99853515625,0.99609375,True,True,0.3243255615234375,0.25,600,0.9993489980697632,0.7490234375,1.0,0.25,0.99853515625,0.49853515625,0.99853515625,0.75048828125,1.0,0.9814453125,1.0,0.99951171875
4061,4,4,34,0.986328125,0.96044921875,True,True,0.09099578857421875,0.9931640625,500,0.9993489980697632,1.0,1.0,1.0,0.9990234375,0.99462890625,0.986328125,0.9931640625,0.9873046875,0.99755859375,0.9921875,0.99755859375
4061,4,5,40,0.99658203125,0.994140625,True,True,0.030429840087890625,0.69091796875,600,0.9996744394302368,1.0,1.0,1.0,1.0,0.69091796875,0.99658203125,0.7509765625,0.998046875,1.0,1.0,1.0
4061,4,6,46,0.99755859375,0.994140625,True,True,0.043567657470703125,0.82177734375,600,0.9990234375,0.99853515625,0.998046875,1.0,0.99755859375,0.82177734375,0.99853515625,0.994140625,0.9996744394302368,1.0,1.0,0.87158203125
4061,4,8,58,0.9990234375,0.99755859375,True,True,0.1428070068359375,0.74951171875,550,0.9990234375,1.0,1.0,0.94189453125,0.9990234375,0.75,0.99951171875,0.74951171875,0.9996744394302368,0.9814453125,1.0,1.0
4061,4,10,70,0.9977213144302368,0.9951171875,True,True,0.19726943969726562,0.998046875,550,1.0,1.0,1.0,1.0,0.99853515625,0.99951171875,0.998046875,0.998046875,0.9977213144302368,1.0,1.0,1.0
4061,4,14,94,0.99951171875,0.99951171875,True,True,0.22325897216796875,0.64111328125,575,1.0,1.0,1.0,1.0,0.99951171875,0.75,1.0,0.64111328125,1.0,1.0,1.0,0.7412109375
4061,4,20,130,0.998046875,0.99560546875,True,True,0.33306121826171875,0.998046875,575,0.9990234375,1.0,1.0,1.0,0.9990234375,1.0,0.998046875,1.0,0.9996744394302368,0.99951171875,0.9990234375,0.998046875
4061,4,26,166,0.99951171875,0.9990234375,True,True,0.4462738037109375,0.99853515625,575,1.0,0.99853515625,1.0,1.0,1.0,0.99951171875,0.99951171875,1.0,0.9996744394302368,0.99951171875,1.0,0.99951171875
4061,5,4,34,0.9964193105697632,0.98974609375,True,True,0.018415451049804688,0.9921875,600,0.9990234375,1.0,0.9990234375,0.9921875,0.99853515625,0.99951171875,0.9990234375,0.9970703125,0.9964193105697632,1.0,0.9977213144302368,0.9970703125
4061,5,5,40,0.99755859375,0.9931640625,True,True,0.030429840087890625,0.98828125,600,0.9996744394302368,1.0,1.0,1.0,0.9990234375,0.99951171875,0.99755859375,0.98828125,0.9977213144302368,1.0,0.9977213144302368,0.99853515625
4061,5,6,46,0.9964193105697632,0.99169921875,True,True,0.18378067016601562,0.4990234375,500,0.9990234375,1.0,0.9990234375,1.0,0.99853515625,0.94384765625,0.9990234375,0.4990234375,0.9964193105697632,0.99609375,0.9990234375,0.53564453125
4061,5,8,58,0.9990234375,0.998046875,True,True,0.396240234375,0.77197265625,475,1.0,1.0,1.0,1.0,0.9990234375,0.9990234375,0.99951171875,0.9150390625,0.9990234375,1.0,1.0,0.77197265625
4061,5,10,70,0.9990234375,0.9970703125,True,True,0.197235107421875,0.70849609375,550,0.9996744394302368,1.0,1.0,1.0,0.9990234375,1.0,0.9990234375,1.0,1.0,0.70849609375,0.9996744394302368,1.0
4061,5,14,94,0.9990234375,0.99853515625,True,True,0.41657257080078125,0.99853515625,525,1.0,0.99951171875,1.0,1.0,0.9990234375,1.0,1.0,1.0,0.9996744394302368,1.0,1.0,0.99853515625
4061,5,20,130,0.9990234375,0.99853515625,True,True,0.33917236328125,0.994140625,575,1.0,0.9990234375,1.0,1.0,0.9990234375,0.994140625,0.99951171875,1.0,1.0,1.0,1.0,0.9970703125
4061,5,26,166,0.9990234375,0.998046875,True,True,0.4531402587890625,0.99951171875,575,1.0,0.99951171875,1.0,1.0,0.9990234375,1.0,0.99951171875,0.99951171875,0.9996744394302368,0.99951171875,1.0,1.0
4079,1,4,34,0.5126953125,0.24951171875,True,False,0.02793121337890625,0.1533203125,575,1.0,0.25,0.9088541269302368,0.6328125,0.5126953125,0.1533203125,0.52490234375,0.25830078125,0.9967447519302368,0.7451171875,0.998046875,0.2529296875
4079,1,5,40,0.49951171875,0.21337890625,True,False,0.06543350219726562,0.068359375,550,1.0,0.25,0.9153646230697632,0.62890625,0.501953125,0.068359375,0.49951171875,0.23291015625,0.9951171875,0.75244140625,0.9986978769302368,0.251953125
4079,1,6,46,0.50244140625,0.22705078125,True,False,0.12931060791015625,0.02587890625,525,1.0,0.25,0.912109375,0.6357421875,0.50244140625,0.02587890625,0.5068359375,0.3447265625,0.9996744394302368,0.74951171875,1.0,0.25
4079,1,8,58,0.4990234375,0.22998046875,True,False,0.282318115234375,0.05224609375,500,1.0,0.25,0.9205728769302368,0.6328125,0.53076171875,0.05224609375,0.4990234375,0.197265625,0.9996744394302368,0.74951171875,0.9996744394302368,0.25048828125
4079,1,10,70,0.5009765625,0.228515625,True,False,0.3825111389160156,0.0126953125,500,1.0,0.25,0.9212239980697632,0.6318359375,0.5009765625,0.0126953125,0.5185546875,0.076171875,0.9993489980697632,0.7490234375,1.0,0.25
4079,1,14,94,0.53564453125,0.27392578125,True,False,0.4249725341796875,0.10400390625,525,1.0,0.25,0.9208984375,0.63134765625,0.53564453125,0.10400390625,0.552734375,0.2900390625,0.9977213144302368,0.74658203125,1.0,0.25
4079,1,20,130,0.5,0.251953125,True,False,0.47739410400390625,0.212890625,550,1.0,0.25,0.9996744394302368,0.74951171875,0.5,0.212890625,0.52978515625,0.42333984375,0.9996744394302368,0.74951171875,1.0,0.25
4079,1,26,166,0.49267578125,0.27294921875,True,False,0.472686767578125,0.25,575,1.0,0.25,0.9996744394302368,0.74951171875,0.49267578125,0.36279296875,0.56201171875,0.36865234375,1.0,0.75,0.9996744394302368,0.25048828125
4079,2,4,34,0.9876302480697632,0.95654296875,True,True,0.018949508666992188,0.2490234375,600,0.98828125,0.755859375,0.990234375,0.2490234375,0.990234375,0.5,0.9931640625,0.498046875,0.9876302480697632,0.2626953125,0.9957681894302368,0.74755859375
4079,2,5,40,0.9951171875,0.98828125,True,True,0.030961990356445312,0.2509765625,600,0.998046875,0.7509765625,0.9990234375,0.25146484375,0.998046875,0.4990234375,0.9951171875,0.50390625,0.9993489980697632,0.2509765625,0.9990234375,0.74853515625
4079,2,6,46,0.99560546875,0.9912109375,True,True,0.044094085693359375,0.24853515625,600,1.0,0.75,1.0,0.25,0.99853515625,0.49951171875,0.99560546875,0.49853515625,0.9970703125,0.24853515625,0.9990234375,0.74853515625
4079,2,8,58,0.99560546875,0.9931640625,True,True,0.101715087890625,0.25,575,1.0,0.75,0.9996744394302368,0.25048828125,0.9990234375,0.4990234375,0.99560546875,0.49853515625,1.0,0.25,0.9990234375,0.74853515625
4079,2,10,70,0.99658203125,0.9951171875,True,True,0.10169219970703125,0.25,600,1.0,0.75,0.9996744394302368,0.25048828125,0.99951171875,0.50048828125,0.99658203125,0.49951171875,1.0,0.25,0.9996744394302368,0.74951171875
4079,2,14,94,0.9993489980697632,0.998046875,True,True,0.22296905517578125,0.25,575,1.0,0.75,1.0,0.25,0.99951171875,0.50048828125,0.99951171875,0.49951171875,1.0,0.25,0.9993489980697632,0.7490234375
4079,2,20,130,0.99853515625,0.99560546875,True,True,0.2526092529296875,0.25,600,0.9996744394302368,0.74951171875,1.0,0.25,0.99853515625,0.49951171875,0.99853515625,0.49951171875,1.0,0.25,0.9993489980697632,0.7490234375
4079,2,26,166,0.9993489980697632,0.998046875,True,True,0.33892822265625,0.25,600,0.9996744394302368,0.74951171875,1.0,0.25,1.0,0.5,0.99951171875,0.49951171875,1.0,0.25,0.9993489980697632,0.7490234375
4079,3,4,34,0.8525390625,0.83203125,True,False,0.018949508666992188,0.4296875,600,1.0,0.99951171875,0.998046875,0.99365234375,0.98193359375,0.59912109375,0.8525390625,0.4296875,0.9788411855697632,0.93115234375,0.9892578125,0.99462890625
4079,3,5,40,0.99560546875,0.99072265625,True,True,0.13697242736816406,0.65234375,500,0.998046875,1.0,0.998046875,1.0,0.99560546875,0.68896484375,0.9970703125,0.65234375,0.9990234375,0.98486328125,1.0,0.9150390625
4079,3,6,46,0.9931640625,0.99072265625,True,True,0.044094085693359375,0.49951171875,600,1.0,1.0,0.9990234375,1.0,0.99951171875,0.49951171875,0.9931640625,0.74560546875,0.9990234375,0.94873046875,0.9986978769302368,0.890625
4079,3,8,58,0.99853515625,0.998046875,True,True,0.07237625122070312,0.59521484375,600,1.0,1.0,0.9996744394302368,1.0,1.0,0.75,0.99853515625,1.0,1.0,0.99951171875,1.0,0.59521484375
4079,3,10,70,0.9990234375,0.9970703125,True,True,0.19775772094726562,0.7490234375,550,0.9990234375,1.0,0.9990234375,1.0,0.9990234375,0.7490234375,0.9990234375,0.7490234375,1.0,0.99755859375,1.0,0.8974609375
4079,3,14,94,0.99609375,0.9921875,True,True,0.15805816650390625,0.75048828125,600,1.0,1.0,0.9986978769302368,0.99951171875,0.99853515625,0.75048828125,0.99609375,1.0,0.9986978769302368,0.99755859375,0.9996744394302368,0.99755859375
4079,3,20,130,0.99853515625,0.99853515625,True,True,0.46053314208984375,0.99755859375,550,1.0,1.0,1.0,0.99853515625,1.0,0.99755859375,0.99853515625,0.99951171875,1.0,1.0,1.0,1.0
4079,3,26,166,0.9990234375,0.9970703125,True,True,0.451416015625,0.998046875,575,1.0,1.0,0.9993489980697632,0.9990234375,0.99951171875,0.9990234375,0.9990234375,0.998046875,0.9996744394302368,0.998046875,1.0,0.99951171875
4079,4,4,34,0.88232421875,0.8154296875,True,False,0.018949508666992188,0.57666015625,600,1.0,1.0,0.990234375,1.0,0.9462890625,0.57666015625,0.88232421875,0.63818359375,0.9925130605697632,0.875,0.9798177480697632,0.99609375
4079,4,5,40,0.994140625,0.9873046875,True,True,0.044857025146484375,0.63525390625,575,1.0,1.0,1.0,1.0,0.9970703125,0.69189453125,0.9951171875,0.63525390625,0.994140625,0.9970703125,1.0,0.9853515625
4079,4,6,46,0.9983724355697632,0.99560546875,True,True,0.0630950927734375,0.5205078125,575,0.9990234375,1.0,0.9996744394302368,1.0,0.99951171875,0.9755859375,0.9990234375,0.75,1.0,0.5205078125,0.9983724355697632,0.99755859375
4079,4,8,58,0.9990234375,0.998046875,True,True,0.3971595764160156,0.73388671875,475,1.0,1.0,0.9996744394302368,1.0,0.9990234375,0.99951171875,0.99951171875,0.958984375,1.0,1.0,1.0,0.73388671875
4079,4,10,70,0.9986978769302368,0.99853515625,True,True,0.3824501037597656,0.74951171875,500,1.0,1.0,0.9986978769302368,0.99951171875,1.0,0.74951171875,0.99951171875,0.970703125,1.0,0.93994140625,1.0,1.0
4079,4,14,94,0.9990234375,0.9990234375,True,True,0.30791473388671875,0.99560546875,550,0.9990234375,1.0,0.9996744394302368,0.99951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99560546875
4079,4,20,130,0.99853515625,0.9970703125,True,True,0.46234893798828125,0.99951171875,550,0.9990234375,1.0,0.9996744394302368,0.99951171875,1.0,1.0,0.99853515625,1.0,0.9990234375,1.0,1.0,1.0
4079,4,26,166,0.99951171875,0.99853515625,True,True,0.45489501953125,0.99658203125,575,1.0,1.0,0.9996744394302368,0.99951171875,0.99951171875,1.0,0.99951171875,0.99658203125,1.0,1.0,1.0,0.9970703125
4079,5,4,34,0.9931640625,0.98388671875,True,True,0.018949508666992188,0.96923828125,600,0.998046875,1.0,0.9986978769302368,0.99951171875,1.0,0.96923828125,0.99560546875,1.0,0.9931640625,1.0,0.9964193105697632,0.9990234375
4079,5,5,40,0.99755859375,0.99365234375,True,True,0.09477615356445312,0.93798828125,525,0.998046875,1.0,0.9996744394302368,0.99951171875,0.99755859375,0.93798828125,0.9990234375,1.0,0.9983724355697632,1.0,1.0,0.9990234375
4079,5,6,46,0.99853515625,0.99462890625,True,True,0.044094085693359375,0.7880859375,600,1.0,1.0,0.9993489980697632,0.7880859375,0.99853515625,0.931640625,0.9990234375,1.0,0.9996744394302368,1.0,0.9990234375,0.87841796875
4079,5,8,58,0.9990234375,0.998046875,True,True,0.101715087890625,0.87548828125,575,1.0,1.0,1.0,1.0,0.99951171875,1.0,0.9990234375,1.0,1.0,1.0,0.9996744394302368,0.87548828125
4079,5,10,70,0.99951171875,0.99951171875,True,True,0.19776153564453125,0.9970703125,550,1.0,1.0,1.0,1.0,0.99951171875,0.99951171875,1.0,0.99951171875,1.0,1.0,1.0,0.9970703125
4079,5,14,94,0.9990234375,0.99755859375,True,True,0.22057342529296875,0.99755859375,575,0.9990234375,1.0,0.9993489980697632,0.9990234375,1.0,1.0,0.9990234375,1.0,1.0,1.0,1.0,0.99755859375
4079,5,20,130,0.9990234375,0.998046875,True,True,0.4677581787109375,0.99853515625,550,1.0,1.0,0.9993489980697632,0.99853515625,1.0,1.0,0.9990234375,0.99951171875,1.0,1.0,1.0,1.0
4079,5,26,166,0.998046875,0.99609375,True,True,0.3285675048828125,0.99853515625,600,1.0,1.0,1.0,0.9990234375,0.998046875,0.99853515625,0.99853515625,1.0,1.0,1.0,0.9996744394302368,0.99951171875
