N_hidden,w,T,worst_bacc,exact_trial,max_centroid_error,mechanism_valid,pass_90,N_times_T,neuron_updates_per_trial,dense_synapse_macs_per_trial,mean_synaptic_events_total,delay_buffer_elements_per_sample,model_scalar_storage_elements,bacc_q0,activity_q0,delay_q0,arrival_q0,bacc_q1,activity_q1,delay_q1,arrival_q1,bacc_q2,activity_q2,delay_q2,arrival_q2,bacc_q3,activity_q3,delay_q3,arrival_q3,bacc_q4,activity_q4,delay_q4,arrival_q4,bacc_q5,activity_q5,delay_q5,arrival_q5
10,6,46,0.9990234375,0.99853515625,0.183685302734375,True,True,460,460,11040,480.400390625,936,823,1.0,1.0,4.503870010375977,13.003870010375977,1.0,1.0,10.500732421875,19.000732421875,0.99951171875,1.0,16.502033233642578,25.002033233642578,0.9990234375,1.0,22.499805450439453,30.999805450439453,1.0,1.0,28.499515533447266,36.999515533447266,1.0,1.0,34.316314697265625,42.816314697265625
10,8,58,0.9990234375,0.9990234375,0.0724639892578125,True,True,580,580,13920,480.400390625,1224,823,1.0,1.0,5.50754976272583,14.00754976272583,0.9990234375,1.0,13.498939514160156,21.998939514160156,1.0,1.0,21.50163459777832,30.00163459777832,1.0,1.0,29.500925064086914,38.000925064086914,0.9990234375,1.0,37.499473571777344,45.999473571777344,1.0,0.99853515625,45.42753601074219,53.92753601074219
10,10,70,0.9996744394302368,0.99951171875,0.19800567626953125,True,True,700,700,16800,480.400390625,1512,823,1.0,1.0,6.507733345031738,15.007733345031738,1.0,1.0,16.500194549560547,25.000194549560547,1.0,1.0,26.502878189086914,35.002878189086914,1.0,1.0,36.50153350830078,45.00153350830078,0.9996744394302368,0.99951171875,46.49946594238281,54.99946594238281,1.0,1.0,56.30199432373047,64.80199432373047
10,14,94,0.99951171875,0.99853515625,0.4207305908203125,True,True,940,940,22560,480.400390625,2088,823,1.0,1.0,8.49679946899414,16.99679946899414,0.9996744394302368,1.0,22.49899673461914,30.99899673461914,1.0,0.99951171875,36.499488830566406,44.999488830566406,0.99951171875,1.0,50.50038528442383,59.00038528442383,1.0,0.99658203125,64.49960327148438,72.99960327148438,0.9996744394302368,0.99951171875,78.07926940917969,86.57926940917969
10,20,130,0.9990234375,0.9990234375,0.47088623046875,True,True,1300,1300,31200,480.400390625,2952,823,1.0,1.0,11.502260208129883,20.002260208129883,0.9990234375,1.0,31.50022315979004,40.00022315979004,1.0,1.0,51.502899169921875,60.002899169921875,1.0,1.0,71.50152587890625,80.00152587890625,1.0,1.0,91.49945831298828,99.99945831298828,0.9996744394302368,1.0,111.02911376953125,119.52911376953125
10,26,166,0.99951171875,0.9990234375,0.3248138427734375,True,True,1660,1660,39840,480.400390625,3816,823,1.0,1.0,14.50660228729248,23.00660228729248,1.0,1.0,40.49895477294922,48.99895477294922,0.99951171875,0.99951171875,66.50160217285156,75.00160217285156,1.0,1.0,92.5009765625,101.0009765625,0.9996744394302368,1.0,118.49949645996094,126.99949645996094,1.0,0.9990234375,144.17518615722656,152.67518615722656
12,4,34,0.99658203125,0.99365234375,0.06189155578613281,True,True,408,408,9792,576.48046875,648,967,1.0,1.0,3.512535333633423,12.012535333633423,0.9990234375,1.0,7.499242782592773,15.999242782592773,0.99951171875,0.99951171875,11.499428749084473,19.999428749084473,0.99658203125,0.96484375,15.500395774841309,24.00039577484131,1.0,1.0,19.499603271484375,27.999603271484375,0.9986978769302368,0.99951171875,23.438108444213867,31.938108444213867
12,5,40,0.9990234375,0.99951171875,0.04517555236816406,True,True,480,480,11520,576.48046875,792,967,1.0,1.0,3.9987008571624756,12.498700857162476,0.9990234375,1.0,8.999197959899902,17.499197959899902,1.0,1.0,13.997498512268066,22.497498512268066,1.0,0.99853515625,18.99957275390625,27.49957275390625,1.0,1.0,23.997957229614258,32.49795722961426,1.0,1.0,28.954824447631836,37.454824447631836
12,6,46,0.99951171875,0.99951171875,0.044345855712890625,True,True,552,552,13248,576.48046875,936,967,1.0,1.0,4.509709358215332,13.009709358215332,1.0,1.0,10.498927116394043,18.998927116394043,1.0,1.0,16.501619338989258,25.001619338989258,0.99951171875,1.0,22.500932693481445,31.000932693481445,1.0,1.0,28.499475479125977,36.99947547912598,1.0,0.998046875,34.45565414428711,42.95565414428711
12,8,58,0.99951171875,0.9990234375,0.10200881958007812,True,True,696,696,16704,576.48046875,1224,967,1.0,1.0,5.505839824676514,14.005839824676514,1.0,1.0,13.499299049377441,21.99929904937744,1.0,0.99365234375,21.497535705566406,29.997535705566406,0.99951171875,1.0,29.499570846557617,37.99957084655762,0.9996744394302368,1.0,37.497982025146484,45.997982025146484,1.0,0.99462890625,45.39799118041992,53.89799118041992
12,10,70,1.0,1.0,0.10192489624023438,True,True,840,840,20160,576.48046875,1512,967,1.0,1.0,6.514923572540283,15.014923572540283,1.0,1.0,16.498947143554688,24.998947143554688,1.0,0.99951171875,26.501646041870117,35.00164604187012,1.0,0.99951171875,36.500919342041016,45.000919342041016,1.0,1.0,46.49946594238281,54.99946594238281,1.0,0.9990234375,56.398075103759766,64.89807510375977
12,14,94,0.99951171875,0.9990234375,0.42540740966796875,True,True,1128,1128,27072,576.48046875,2088,967,1.0,1.0,8.496393203735352,16.99639320373535,1.0,1.0,22.498992919921875,30.998992919921875,1.0,1.0,36.49947738647461,44.99947738647461,0.99951171875,1.0,50.50038146972656,59.00038146972656,1.0,0.99658203125,64.49959564208984,72.99959564208984,0.9996744394302368,1.0,78.07459259033203,86.57459259033203
12,20,130,0.9990234375,0.99951171875,0.33147430419921875,True,True,1560,1560,37440,576.48046875,2952,967,1.0,1.0,11.501715660095215,20.001715660095215,0.9990234375,1.0,31.499387741088867,39.99938774108887,1.0,1.0,51.49747848510742,59.99747848510742,1.0,1.0,71.49958801269531,79.99958801269531,1.0,1.0,91.49796295166016,99.99796295166016,1.0,1.0,111.16852569580078,119.66852569580078
12,26,166,0.9990234375,0.9990234375,0.4690704345703125,True,True,1992,1992,47808,576.48046875,3816,967,1.0,1.0,14.503802299499512,23.00380229949951,0.9990234375,1.0,40.499393463134766,48.999393463134766,1.0,1.0,66.49748229980469,74.99748229980469,1.0,1.0,92.49958038330078,100.99958038330078,0.9996744394302368,0.99951171875,118.49796295166016,126.99796295166016,1.0,1.0,144.0309295654297,152.5309295654297
16,4,34,0.9983724355697632,0.99609375,0.019214630126953125,True,True,544,544,13056,768.640625,648,1255,0.9996744394302368,1.0,3.513681650161743,12.013681650161743,1.0,1.0,7.498898029327393,15.998898029327393,1.0,1.0,11.501587867736816,20.001587867736816,0.99951171875,1.0,15.500960350036621,24.00096035003662,0.9983724355697632,1.0,19.499502182006836,27.999502182006836,0.9990234375,1.0,23.480785369873047,31.980785369873047
16,5,40,0.9990234375,0.9990234375,0.06573295593261719,True,True,640,640,15360,768.640625,792,1255,1.0,1.0,4.0126261711120605,12.51262617111206,0.9990234375,1.0,9.000109672546387,17.500109672546387,1.0,1.0,14.002922058105469,22.50292205810547,0.99951171875,1.0,19.001535415649414,27.501535415649414,1.0,1.0,23.999452590942383,32.49945259094238,1.0,0.99755859375,28.934267044067383,37.43426704406738
16,6,46,0.99951171875,0.99853515625,0.12918472290039062,True,True,736,736,17664,768.640625,936,1255,1.0,1.0,4.512352466583252,13.012352466583252,1.0,1.0,10.499115943908691,18.99911594390869,0.99951171875,1.0,16.499465942382812,24.999465942382812,0.99951171875,1.0,22.500383377075195,31.000383377075195,0.9996744394302368,0.99951171875,28.499601364135742,36.99960136413574,1.0,0.9970703125,34.37081527709961,42.87081527709961
16,8,58,0.99951171875,0.99951171875,0.2816619873046875,True,True,928,928,22272,768.640625,1224,1255,1.0,1.0,5.501350402832031,14.001350402832031,1.0,1.0,13.50080680847168,22.00080680847168,1.0,1.0,21.502002716064453,30.002002716064453,0.99951171875,1.0,29.49980354309082,37.99980354309082,1.0,1.0,37.499515533447266,45.999515533447266,1.0,1.0,45.21833801269531,53.71833801269531
16,10,70,0.99951171875,0.99951171875,0.14202880859375,True,True,1120,1120,26880,768.640625,1512,1255,1.0,1.0,6.510185718536377,15.010185718536377,1.0,1.0,16.499330520629883,24.999330520629883,1.0,1.0,26.49754524230957,34.99754524230957,0.99951171875,1.0,36.499568939208984,44.999568939208984,1.0,1.0,46.497982025146484,54.997982025146484,1.0,0.994140625,56.35797119140625,64.85797119140625
16,14,94,1.0,1.0,0.41571044921875,True,True,1504,1504,36096,768.640625,2088,1255,1.0,1.0,8.496883392333984,16.996883392333984,1.0,1.0,22.49899673461914,30.99899673461914,1.0,1.0,36.499481201171875,44.999481201171875,1.0,1.0,50.50038146972656,59.00038146972656,1.0,1.0,64.49960327148438,72.99960327148438,1.0,1.0,78.08428955078125,86.58428955078125
16,20,130,0.9990234375,0.99951171875,0.2365875244140625,True,True,2080,2080,49920,768.640625,2952,1255,1.0,1.0,11.505592346191406,20.005592346191406,0.9990234375,1.0,31.498958587646484,39.998958587646484,1.0,1.0,51.50159454345703,60.00159454345703,1.0,1.0,71.50096893310547,80.00096893310547,1.0,1.0,91.49948120117188,99.99948120117188,1.0,0.998046875,111.26341247558594,119.76341247558594
16,26,166,0.99951171875,0.9990234375,0.451904296875,True,True,2656,2656,63744,768.640625,3816,1255,1.0,1.0,14.503812789916992,23.003812789916992,1.0,1.0,40.49937438964844,48.99937438964844,1.0,1.0,66.49750518798828,74.99750518798828,0.99951171875,1.0,92.49961853027344,100.99961853027344,1.0,1.0,118.49794006347656,126.99794006347656,0.9996744394302368,1.0,144.048095703125,152.548095703125
20,4,34,0.9990234375,0.998046875,0.061893463134765625,True,True,680,680,16320,960.80078125,648,1543,1.0,1.0,3.5125365257263184,12.012536525726318,1.0,1.0,7.499243259429932,15.999243259429932,0.9990234375,1.0,11.499427795410156,19.999427795410156,0.9990234375,1.0,15.500394821166992,24.000394821166992,1.0,1.0,19.499603271484375,27.999603271484375,1.0,1.0,23.438106536865234,31.938106536865234
20,5,40,0.9996744394302368,0.99951171875,0.06573104858398438,True,True,800,800,19200,960.80078125,792,1543,1.0,1.0,4.012627601623535,12.512627601623535,1.0,1.0,9.00010871887207,17.50010871887207,1.0,1.0,14.002922058105469,22.50292205810547,1.0,1.0,19.001537322998047,27.501537322998047,0.9996744394302368,1.0,23.999452590942383,32.49945259094238,1.0,0.99755859375,28.934268951416016,37.434268951416016
20,6,46,0.9996744394302368,0.9990234375,0.04434967041015625,True,True,920,920,22080,960.80078125,936,1543,1.0,1.0,4.509711265563965,13.009711265563965,1.0,1.0,10.498926162719727,18.998926162719727,1.0,1.0,16.50162124633789,25.00162124633789,1.0,1.0,22.500930786132812,31.000930786132812,0.9996744394302368,1.0,28.49948501586914,36.99948501586914,0.9996744394302368,1.0,34.455650329589844,42.955650329589844
20,8,58,1.0,1.0,0.20102691650390625,True,True,1160,1160,27840,960.80078125,1224,1543,1.0,1.0,5.512322425842285,14.012322425842285,1.0,1.0,13.499058723449707,21.999058723449707,1.0,1.0,21.49948501586914,29.99948501586914,1.0,1.0,29.500377655029297,38.0003776550293,1.0,1.0,37.499603271484375,45.999603271484375,1.0,1.0,45.298973083496094,53.798973083496094
20,10,70,1.0,1.0,0.3809013366699219,True,True,1400,1400,33600,960.80078125,1512,1543,1.0,1.0,6.497321128845215,14.997321128845215,1.0,1.0,16.5008487701416,25.0008487701416,1.0,1.0,26.501998901367188,35.00199890136719,1.0,1.0,36.49980545043945,44.99980545043945,1.0,1.0,46.49951171875,54.99951171875,1.0,1.0,56.11909866333008,64.61909866333008
20,14,94,0.9990234375,0.99951171875,0.41338348388671875,True,True,1880,1880,45120,960.80078125,2088,1543,1.0,1.0,8.49687385559082,16.99687385559082,0.9990234375,1.0,22.49899673461914,30.99899673461914,1.0,1.0,36.49946594238281,44.99946594238281,1.0,1.0,50.500389099121094,59.000389099121094,1.0,1.0,64.49960327148438,72.99960327148438,1.0,0.99951171875,78.08661651611328,86.58661651611328
20,20,130,1.0,1.0,0.45477294921875,True,True,2600,2600,62400,960.80078125,2952,1543,1.0,0.99951171875,11.50236701965332,20.00236701965332,1.0,1.0,31.50020980834961,40.00020980834961,1.0,1.0,51.5029296875,60.0029296875,1.0,1.0,71.50152587890625,80.00152587890625,1.0,1.0,91.49945831298828,99.99945831298828,1.0,1.0,111.04522705078125,119.54522705078125
20,26,166,0.9990234375,0.99951171875,0.4498138427734375,True,True,3320,3320,79680,960.80078125,3816,1543,1.0,1.0,14.503880500793457,23.003880500793457,0.9990234375,1.0,40.49937057495117,48.99937057495117,1.0,1.0,66.49750518798828,74.99750518798828,1.0,1.0,92.49960327148438,100.99960327148438,1.0,1.0,118.49796295166016,126.99796295166016,1.0,1.0,144.05018615722656,152.55018615722656
30,4,34,0.9990234375,0.998046875,0.061893463134765625,True,True,1020,1020,24480,1441.201171875,648,2263,1.0,1.0,3.5125346183776855,12.012534618377686,1.0,1.0,7.499242782592773,15.999242782592773,1.0,1.0,11.499429702758789,19.99942970275879,0.99951171875,1.0,15.50039291381836,24.00039291381836,0.9990234375,1.0,19.499603271484375,27.999603271484375,1.0,1.0,23.438106536865234,31.938106536865234
30,5,40,1.0,1.0,0.19692230224609375,True,True,1200,1200,28800,1441.201171875,792,2263,1.0,1.0,3.9927797317504883,12.492779731750488,1.0,1.0,8.9995756149292,17.4995756149292,1.0,1.0,13.997544288635254,22.497544288635254,1.0,1.0,19.000905990600586,27.500905990600586,1.0,1.0,23.99987030029297,32.49987030029297,1.0,0.99853515625,28.803077697753906,37.303077697753906
30,6,46,0.9996744394302368,0.99951171875,0.18367767333984375,True,True,1380,1380,33120,1441.201171875,936,2263,1.0,1.0,4.503870964050293,13.003870964050293,1.0,1.0,10.500732421875,19.000732421875,1.0,1.0,16.502033233642578,25.002033233642578,1.0,1.0,22.499807357788086,30.999807357788086,0.9996744394302368,1.0,28.499515533447266,36.999515533447266,1.0,0.96826171875,34.316322326660156,42.816322326660156
30,8,58,0.99951171875,0.99951171875,0.39664459228515625,True,True,1740,1740,41760,1441.201171875,1224,2263,1.0,1.0,5.4831671714782715,13.983167171478271,1.0,1.0,13.499462127685547,21.999462127685547,1.0,1.0,21.497583389282227,29.997583389282227,0.99951171875,1.0,29.500913619995117,38.00091361999512,1.0,1.0,37.499874114990234,45.999874114990234,1.0,0.99072265625,45.103355407714844,53.603355407714844
30,10,70,1.0,1.0,0.10126113891601562,True,True,2100,2100,50400,1441.201171875,1512,2263,1.0,1.0,6.514978408813477,15.014978408813477,1.0,1.0,16.49894905090332,24.99894905090332,1.0,1.0,26.50164031982422,35.00164031982422,1.0,1.0,36.50092315673828,45.00092315673828,1.0,1.0,46.49946975708008,54.99946975708008,1.0,0.9990234375,56.398738861083984,64.89873886108398
30,14,94,1.0,1.0,0.1574859619140625,True,True,2820,2820,67680,1441.201171875,2088,2263,1.0,1.0,8.514196395874023,17.014196395874023,1.0,1.0,22.498952865600586,30.998952865600586,1.0,1.0,36.50163269042969,45.00163269042969,1.0,1.0,50.500938415527344,59.000938415527344,1.0,1.0,64.49947357177734,72.99947357177734,1.0,0.99853515625,78.34251403808594,86.84251403808594
30,20,130,1.0,1.0,0.45899200439453125,True,True,3900,3900,93600,1441.201171875,2952,2263,1.0,1.0,11.502277374267578,20.002277374267578,1.0,1.0,31.50022315979004,40.00022315979004,1.0,1.0,51.502906799316406,60.002906799316406,1.0,1.0,71.50154113769531,80.00154113769531,1.0,1.0,91.49947357177734,99.99947357177734,1.0,0.9990234375,111.04100799560547,119.54100799560547
30,26,166,1.0,1.0,0.3339080810546875,True,True,4980,4980,119520,1441.201171875,3816,2263,1.0,1.0,14.506329536437988,23.00632953643799,1.0,1.0,40.498958587646484,48.998958587646484,1.0,1.0,66.50162506103516,75.00162506103516,1.0,1.0,92.50096893310547,101.00096893310547,1.0,1.0,118.49949645996094,126.99949645996094,1.0,1.0,144.1660919189453,152.6660919189453
40,4,34,0.99951171875,0.99951171875,0.028270721435546875,True,True,1360,1360,32640,1921.6015625,648,2983,1.0,1.0,3.499267101287842,11.999267101287842,1.0,1.0,7.499127388000488,15.999127388000488,1.0,1.0,11.49747371673584,19.99747371673584,0.99951171875,1.0,15.499578475952148,23.99957847595215,1.0,1.0,19.497947692871094,27.997947692871094,1.0,0.9990234375,23.471729278564453,31.971729278564453
40,5,40,0.99951171875,0.99951171875,0.13628768920898438,True,True,1600,1600,38400,1921.6015625,792,2983,1.0,1.0,4.0021514892578125,12.502151489257812,1.0,1.0,9.00067138671875,17.50067138671875,1.0,1.0,14.002057075500488,22.50205707550049,0.99951171875,1.0,18.99981117248535,27.49981117248535,1.0,1.0,23.999521255493164,32.499521255493164,1.0,1.0,28.863712310791016,37.363712310791016
40,6,46,1.0,1.0,0.129180908203125,True,True,1840,1840,44160,1921.6015625,936,2983,1.0,1.0,4.512353420257568,13.012353420257568,1.0,1.0,10.499115943908691,18.99911594390869,1.0,1.0,16.49946403503418,24.99946403503418,1.0,1.0,22.500381469726562,31.000381469726562,1.0,1.0,28.49959945678711,36.99959945678711,1.0,1.0,34.370819091796875,42.870819091796875
40,8,58,1.0,1.0,0.20102691650390625,True,True,2320,2320,55680,1921.6015625,1224,2983,1.0,1.0,5.512317657470703,14.012317657470703,1.0,1.0,13.499058723449707,21.999058723449707,1.0,1.0,21.49948501586914,29.99948501586914,1.0,1.0,29.500377655029297,38.0003776550293,1.0,1.0,37.499603271484375,45.999603271484375,1.0,0.9990234375,45.298973083496094,53.798973083496094
40,10,70,1.0,1.0,0.3817863464355469,True,True,2800,2800,67200,1921.6015625,1512,2983,1.0,1.0,6.497321128845215,14.997321128845215,1.0,1.0,16.50084686279297,25.00084686279297,1.0,1.0,26.50199317932129,35.00199317932129,1.0,1.0,36.49980163574219,44.99980163574219,1.0,1.0,46.499515533447266,54.999515533447266,1.0,0.9990234375,56.11821365356445,64.61821365356445
40,14,94,1.0,1.0,0.41705322265625,True,True,3760,3760,90240,1921.6015625,2088,2983,1.0,1.0,8.496870040893555,16.996870040893555,1.0,1.0,22.499011993408203,30.999011993408203,1.0,1.0,36.499488830566406,44.999488830566406,1.0,1.0,50.50038528442383,59.00038528442383,1.0,1.0,64.49960327148438,72.99960327148438,1.0,0.99365234375,78.08294677734375,86.58294677734375
40,20,130,0.9990234375,0.99951171875,0.4420318603515625,True,True,5200,5200,124800,1921.6015625,2952,2983,1.0,1.0,11.502301216125488,20.00230121612549,0.9990234375,1.0,31.500207901000977,40.00020790100098,1.0,1.0,51.50293731689453,60.00293731689453,1.0,1.0,71.50154113769531,80.00154113769531,1.0,1.0,91.49945831298828,99.99945831298828,1.0,0.99951171875,111.05796813964844,119.55796813964844
40,26,166,0.9990234375,0.9990234375,0.435211181640625,True,True,6640,6640,159360,1921.6015625,3816,2983,1.0,1.0,14.503758430480957,23.003758430480957,0.9990234375,1.0,40.49936294555664,48.99936294555664,1.0,1.0,66.49748229980469,74.99748229980469,1.0,1.0,92.49960327148438,100.99960327148438,1.0,1.0,118.4979476928711,126.9979476928711,0.9996744394302368,1.0,144.06478881835938,152.56478881835938
60,4,34,1.0,1.0,0.028268814086914062,True,True,2040,2040,48960,2882.40234375,648,5167,1.0,1.0,3.499267578125,11.999267578125,1.0,1.0,7.499129295349121,15.999129295349121,1.0,1.0,11.497476577758789,19.99747657775879,1.0,1.0,15.499577522277832,23.999577522277832,1.0,1.0,19.497947692871094,27.997947692871094,1.0,1.0,23.471731185913086,31.971731185913086
60,5,40,1.0,1.0,0.42176246643066406,True,True,2400,2400,57600,2882.40234375,792,5167,1.0,1.0,4.0104594230651855,12.510459423065186,1.0,1.0,9.00026798248291,17.50026798248291,1.0,1.0,13.998869895935059,22.49886989593506,1.0,1.0,18.99850082397461,27.49850082397461,1.0,1.0,24.000490188598633,32.50049018859863,1.0,1.0,28.578237533569336,37.078237533569336
60,6,46,1.0,1.0,0.09085464477539062,True,True,2760,2760,66240,2882.40234375,936,5167,1.0,1.0,4.5133748054504395,13.01337480545044,1.0,1.0,10.500139236450195,19.000139236450195,1.0,1.0,16.502906799316406,25.002906799316406,1.0,1.0,22.501529693603516,31.001529693603516,1.0,1.0,28.49945068359375,36.99945068359375,1.0,1.0,34.40914535522461,42.90914535522461
60,8,58,1.0,1.0,0.39664459228515625,True,True,3480,3480,83520,2882.40234375,1224,5167,1.0,1.0,5.4831671714782715,13.983167171478271,1.0,1.0,13.49946117401123,21.99946117401123,1.0,1.0,21.49758529663086,29.99758529663086,1.0,1.0,29.500913619995117,38.00091361999512,1.0,1.0,37.499874114990234,45.999874114990234,1.0,1.0,45.103355407714844,53.603355407714844
60,10,70,1.0,1.0,0.3817787170410156,True,True,4200,4200,100800,2882.40234375,1512,5167,1.0,1.0,6.4973225593566895,14.99732255935669,1.0,1.0,16.50084686279297,25.00084686279297,1.0,1.0,26.50198745727539,35.00198745727539,1.0,1.0,36.49980163574219,44.99980163574219,1.0,1.0,46.499515533447266,54.999515533447266,1.0,1.0,56.118221282958984,64.61822128295898
60,14,94,0.9996744394302368,0.99951171875,0.40618133544921875,True,True,5640,5640,135360,2882.40234375,2088,5167,1.0,1.0,8.496814727783203,16.996814727783203,1.0,1.0,22.49901008605957,30.99901008605957,1.0,1.0,36.49945068359375,44.99945068359375,1.0,1.0,50.50039291381836,59.00039291381836,1.0,1.0,64.49960327148438,72.99960327148438,0.9996744394302368,1.0,78.09381866455078,86.59381866455078
60,20,130,0.9996744394302368,0.99951171875,0.43318939208984375,True,True,7800,7800,187200,2882.40234375,2952,5167,1.0,1.0,11.502225875854492,20.002225875854492,1.0,1.0,31.500194549560547,40.00019454956055,1.0,1.0,51.502952575683594,60.002952575683594,1.0,1.0,71.50153350830078,80.00153350830078,1.0,1.0,91.49944305419922,99.99944305419922,0.9996744394302368,1.0,111.06681060791016,119.56681060791016
60,26,166,0.9996744394302368,0.99951171875,0.438262939453125,True,True,9960,9960,239040,2882.40234375,3816,5167,1.0,1.0,14.503775596618652,23.003775596618652,1.0,1.0,40.49934387207031,48.99934387207031,1.0,1.0,66.49748992919922,74.99748992919922,1.0,1.0,92.49959564208984,100.99959564208984,1.0,1.0,118.49793243408203,126.99793243408203,0.9996744394302368,1.0,144.06173706054688,152.56173706054688
