auxiliary_source,auxiliary_weight,complete,condition,condition_role,convergence_step,direct_delay_supervision,direction_coordinate_initial,direction_coordinate_target,final_auxiliary_loss,final_current_centroid,final_delay_steps,final_hard_loss,final_hard_spike_arrival,final_hard_spike_count,final_hard_spike_w1_steps,final_nominal_delay_error_steps,final_pre_reset_centroid,final_total_loss,final_total_raw_gradient,hard_weight,initial_auxiliary_raw_gradient,initial_current_centroid,initial_delay_steps,initial_gradient_conflict,initial_hard_raw_gradient,initial_hard_spike_arrival,initial_hard_spike_count,initial_hard_spike_w1_steps,initial_pre_reset_centroid,initial_raw,initial_total_raw_gradient,learning_rate,maximum_hard_spike_count_during_training,minimum_hard_spike_count_during_training,optimizer_steps,protocol_id,recovered_exact_hard_arrival,stochastic_seed,target_arrival_step,target_current_centroid,target_hard_spike_arrival,target_nominal_delay_steps,target_pre_reset_centroid,test_split_opened
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,24,False,3.1438896656036377,4.0,6.740492608514614e-10,4.000036716461182,1.000036597251892,0.0,4.0,1.0,0.0,3.6597251892089844e-05,4.0,6.74049288607037e-11,3.21279048876022e-06,1.0,-0.12096980214118958,3.1438896656036377,0.1438896805047989,False,-0.006932354997843504,3.0,1.0,1.0,3.0,-4.0,-0.01902933418750763,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,0,False,3.9536232948303223,4.0,0.0,4.0,1.000000238418579,0.0,4.0,1.0,0.0,2.384185791015625e-07,4.0,0.0,0.0,1.0,-0.038954053074121475,3.9536232948303223,0.953623354434967,False,0.0,4.0,1.0,0.0,3.955491065979004,-2.0,-0.0038954054471105337,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,38,False,7.0,4.0,8.349275049113203e-09,3.999870777130127,0.999870777130127,0.0,4.0,1.0,0.0,0.00012922286987304688,3.999871015548706,8.349275160135505e-10,-1.1305747648293618e-05,1.0,6.0,7.0,4.0,True,-0.16623477637767792,7.0,1.0,3.0,7.0,0.0,0.43376511335372925,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,89,False,10.04637622833252,4.0,0.00031006336212158203,4.02490234375,1.02490234375,0.0,4.0,1.0,0.0,0.02490234375,4.0,3.1006336939753965e-05,0.0022252718918025494,1.0,5.078649997711182,10.04637622833252,7.0463762283325195,True,-0.10218752175569534,10.0,1.0,6.0,10.0,2.0,0.40567725896835327,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,102,False,10.856110572814941,4.0,0.00011445189011283219,4.015129566192627,1.0151296854019165,0.0,4.0,1.0,0.0,0.015129685401916504,4.0,1.144518955698004e-05,0.001340961898677051,1.0,0.968781054019928,10.856110572814941,7.856110095977783,True,-0.010760667733848095,11.0,1.0,7.0,10.872686386108398,4.0,0.08611747622489929,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,71,False,3.1438896656036377,8.0,1.4343531802296638e-06,8.001693725585938,5.0016937255859375,0.0,8.0,1.0,0.0,0.0016937255859375,8.0,1.4343531518079544e-07,0.0003175017482135445,1.0,-0.6861764192581177,3.1438896656036377,0.1438896805047989,False,-0.019849730655550957,3.0,1.0,5.0,3.0,-4.0,-0.08846737444400787,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,46,False,3.9536232948303223,8.0,6.497612048406154e-08,8.000360488891602,5.00036096572876,0.0,8.0,1.0,0.0,0.0003609657287597656,8.0,6.497612226041838e-09,6.758839299436659e-05,1.0,-3.3987491130828857,3.9536232948303223,0.953623354434967,False,-0.05020797252655029,4.0,1.0,4.0,3.955491065979004,-2.0,-0.39008286595344543,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,5,False,7.0,8.0,4.803268893738277e-10,7.999969005584717,4.999969005584717,0.0,8.0,1.0,0.0,3.0994415283203125e-05,7.999969005584717,4.803268893738277e-11,-5.811476967210183e-06,1.0,-2.0,7.0,4.0,False,-0.07499024271965027,7.0,1.0,1.0,7.0,0.0,-0.2749902904033661,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,27,False,10.04637622833252,8.0,5.502442945726216e-09,8.000104904174805,5.0001044273376465,0.0,8.0,1.0,0.0,0.00010442733764648438,8.0,5.502442945726216e-10,1.9669259927468374e-05,1.0,1.7188524007797241,10.04637622833252,7.0463762283325195,True,-0.05750516802072525,10.0,1.0,2.0,10.0,2.0,0.11438010632991791,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,57,False,10.856110572814941,8.0,1.030348357744515e-07,7.999546051025391,4.999546051025391,0.0,8.0,1.0,0.0,0.000453948974609375,7.999546051025391,1.0303483399809465e-08,-8.512059139320627e-05,1.0,0.4035739004611969,10.856110572814941,7.856110095977783,True,-0.0030272917356342077,11.0,1.0,3.0,10.872686386108398,4.0,0.03733009845018387,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,98,False,3.1438896656036377,10.0,0.0033895650412887335,9.917664527893066,6.917664527893066,0.0,10.0,1.0,0.0,0.0823354721069336,9.923373222351074,0.00033895650994963944,-0.0077058118768036366,1.0,-0.9687795639038086,3.1438896656036377,0.1438896805047989,False,-0.022117862477898598,3.0,1.0,7.0,3.0,-4.0,-0.11899583041667938,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,86,False,3.9536232948303223,10.0,0.004762040916830301,9.902408599853516,6.902408123016357,0.0,10.0,1.0,0.0,0.09759187698364258,9.91032600402832,0.00047620409168303013,-0.00924193486571312,1.0,-5.078646659851074,3.9536232948303223,0.953623354434967,False,-0.05902388319373131,4.0,1.0,6.0,3.955491065979004,-2.0,-0.5668883919715881,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,37,False,7.0,10.0,2.046238660113886e-05,9.993602752685547,6.993602752685547,0.0,10.0,1.0,0.0,0.006397247314453125,9.993639945983887,2.046238705588621e-06,-0.0005628254730254412,1.0,-6.0,7.0,4.0,False,-0.16777074337005615,7.0,1.0,3.0,7.0,0.0,-0.7677706480026245,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,0,False,10.04637622833252,10.0,4.547473508864641e-13,10.000000953674316,7.000000953674316,0.0,10.0,1.0,0.0,9.5367431640625e-07,10.0,4.547473576627277e-14,8.34464515264699e-08,1.0,0.038953665643930435,10.04637622833252,7.0463762283325195,False,0.0,10.0,1.0,0.0,10.0,2.0,0.0038953654002398252,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
synaptic_current,0.1,True,hard_plus_current_lam_0p1,compatibility_candidate,26,False,10.856110572814941,10.0,1.9808794604614377e-09,9.999937057495117,6.999937057495117,0.0,10.0,1.0,0.0,6.29425048828125e-05,9.999937057495117,1.9808794882170133e-10,-5.507768037205096e-06,1.0,0.12097002565860748,10.856110572814941,7.856110095977783,False,0.006925386842340231,11.0,1.0,1.0,10.872686386108398,4.0,0.019022395834326744,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,24,False,3.1438896656036377,4.0,1.0231815394945443e-12,3.9999985694885254,0.9999985694885254,0.0,4.0,1.0,0.0,1.430511474609375e-06,3.9999985694885254,1.0231815394945443e-12,-1.251695948667475e-06,1.0,-0.12096980214118958,3.1438896656036377,0.1438896805047989,False,-0.006932354997843504,3.0,1.0,1.0,3.0,-4.0,-0.12790215015411377,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,0,False,3.9536232948303223,4.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,-0.038954053074121475,3.9536232948303223,0.953623354434967,False,0.0,4.0,1.0,0.0,3.955491065979004,-2.0,-0.038954053074121475,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,39,False,7.0,4.0,1.26776285469532e-07,4.0005035400390625,1.000503659248352,0.0,4.0,1.0,0.0,0.0005036592483520508,4.0,1.26776285469532e-07,0.00044078772771172225,1.0,6.0,7.0,4.0,True,-0.16623477637767792,7.0,1.0,3.0,7.0,0.0,5.833765029907227,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,94,False,10.04637622833252,4.0,0.002503405325114727,4.070758819580078,1.0707587003707886,0.0,4.0,1.0,0.0,0.07075870037078857,4.0,0.002503405325114727,0.06562478095293045,1.0,5.078649997711182,10.04637622833252,7.0463762283325195,True,-0.10218752175569534,10.0,1.0,6.0,10.0,2.0,4.976462364196777,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,104,False,10.856110572814941,4.0,0.001979049062356353,4.062913417816162,1.062913417816162,0.0,4.0,1.0,0.0,0.06291341781616211,4.0,0.001979049062356353,0.05798668414354324,1.0,0.968781054019928,10.856110572814941,7.856110095977783,True,-0.010760667733848095,11.0,1.0,7.0,10.872686386108398,4.0,0.9580204486846924,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,71,False,3.1438896656036377,8.0,1.4733814168721437e-10,8.000017166137695,5.0000176429748535,0.0,8.0,1.0,0.0,1.7642974853515625e-05,8.0,1.4733814168721437e-10,3.218643178115599e-05,1.0,-0.6861764192581177,3.1438896656036377,0.1438896805047989,False,-0.019849730655550957,3.0,1.0,5.0,3.0,-4.0,-0.7060261368751526,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,47,False,3.9536232948303223,8.0,3.5397988540353253e-08,7.999733924865723,4.999733924865723,0.0,8.0,1.0,0.0,0.00026607513427734375,7.999734401702881,3.5397988540353253e-08,-0.0004989085718989372,1.0,-3.3987491130828857,3.9536232948303223,0.953623354434967,False,-0.05020797252655029,4.0,1.0,4.0,3.955491065979004,-2.0,-3.4489574432373047,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,5,False,7.0,8.0,9.561063052387908e-11,7.999986171722412,4.999986171722412,0.0,8.0,1.0,0.0,1.3828277587890625e-05,7.999986171722412,9.561063052387908e-11,-2.5928069590008818e-05,1.0,-2.0,7.0,4.0,False,-0.07499024271965027,7.0,1.0,1.0,7.0,0.0,-2.0749902725219727,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,25,False,10.04637622833252,8.0,2.7666828827932477e-09,8.00007438659668,5.0000739097595215,0.0,8.0,1.0,0.0,7.390975952148438e-05,8.0,2.7666828827932477e-09,0.00013947348634246737,1.0,1.7188524007797241,10.04637622833252,7.0463762283325195,True,-0.05750516802072525,10.0,1.0,2.0,10.0,2.0,1.6613472700119019,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,56,False,10.856110572814941,8.0,3.085926891799318e-08,7.999751567840576,4.999751567840576,0.0,8.0,1.0,0.0,0.0002484321594238281,7.999751567840576,3.085926891799318e-08,-0.0004658257239498198,1.0,0.4035739004611969,10.856110572814941,7.856110095977783,True,-0.0030272917356342077,11.0,1.0,3.0,10.872686386108398,4.0,0.4005465805530548,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,101,False,3.1438896656036377,10.0,0.002527893055230379,9.928895950317383,6.928896427154541,0.0,10.0,1.0,0.0,0.07110357284545898,9.933194160461426,0.002527893055230379,-0.06596292555332184,1.0,-0.9687795639038086,3.1438896656036377,0.1438896805047989,False,-0.022117862477898598,3.0,1.0,7.0,3.0,-4.0,-0.9908974170684814,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,90,False,3.9536232948303223,10.0,0.0031996886245906353,9.920003890991211,6.920003890991211,0.0,10.0,1.0,0.0,0.07999610900878906,9.925402641296387,0.0031996886245906353,-0.07473213970661163,1.0,-5.078646659851074,3.9536232948303223,0.953623354434967,False,-0.05902388319373131,4.0,1.0,6.0,3.955491065979004,-2.0,-5.137670516967773,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,37,False,7.0,10.0,5.704350769519806e-07,9.998931884765625,6.998931407928467,0.0,10.0,1.0,0.0,0.0010685920715332031,9.998932838439941,5.704350769519806e-07,-0.0009354566573165357,1.0,-6.0,7.0,4.0,False,-0.16777074337005615,7.0,1.0,3.0,7.0,0.0,-6.167770862579346,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,0,False,10.04637622833252,10.0,1.8189894035458565e-12,10.000001907348633,7.000002384185791,0.0,10.0,1.0,0.0,2.384185791015625e-06,10.0,1.8189894035458565e-12,1.6689266431058059e-06,1.0,0.038953665643930435,10.04637622833252,7.0463762283325195,False,0.0,10.0,1.0,0.0,10.0,2.0,0.038953665643930435,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
synaptic_current,1.0,True,hard_plus_current_lam_1,compatibility_candidate,26,False,10.856110572814941,10.0,2.9103830456733704e-11,9.999992370605469,6.9999918937683105,0.0,10.0,1.0,0.0,8.106231689453125e-06,9.999990463256836,2.9103830456733704e-11,-6.67576659907354e-06,1.0,0.12097002565860748,10.856110572814941,7.856110095977783,False,0.006925386842340231,11.0,1.0,1.0,10.872686386108398,4.0,0.12789539992809296,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,24,False,3.0,4.0,0.0,4.000761032104492,1.0007611513137817,0.0,4.0,1.0,0.0,0.0007611513137817383,4.0,0.0,0.0,1.0,0.0,3.1438896656036377,0.1438896805047989,False,-0.006932354997843504,3.0,1.0,1.0,3.0,-4.0,-0.006932354997843504,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,0,False,3.955491065979004,4.0,0.0,4.261096954345703,1.2610968351364136,0.0,4.0,1.0,0.0,0.2610968351364136,4.0,0.0,0.0,1.0,-0.03443460166454315,3.9536232948303223,0.953623354434967,False,0.0,4.0,1.0,0.0,3.955491065979004,-2.0,-0.0003443460736889392,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,,False,7.0,4.0,23.403362274169922,10.815023422241211,7.815023422241211,0.22824548184871674,11.0,1.0,7.0,6.815023422241211,10.841544151306152,0.4622790813446045,-0.006002368871122599,1.0,0.0,7.0,4.0,False,-0.16623477637767792,7.0,1.0,3.0,7.0,0.0,-0.16623477637767792,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,False,,4,4.0,4.0,1.0,4.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,,False,10.0,4.0,23.78951644897461,10.88733196258545,7.887332439422607,0.22824548184871674,11.0,1.0,7.0,6.887332439422607,10.89775562286377,0.46614062786102295,-0.0015976334689185023,1.0,0.0,10.04637622833252,7.0463762283325195,False,-0.10218752175569534,10.0,1.0,6.0,10.0,2.0,-0.10218752175569534,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,False,,4,4.0,4.0,1.0,4.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,,False,10.872686386108398,4.0,24.13572120666504,10.945174217224121,7.945173740386963,0.22824548184871674,11.0,1.0,7.0,6.945173740386963,10.947765350341797,0.46960270404815674,-2.028439993750908e-08,1.0,0.7602669596672058,10.856110572814941,7.856110095977783,True,-0.010760667733848095,11.0,1.0,7.0,10.872686386108398,4.0,-0.003157999599352479,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,False,,4,4.0,4.0,1.0,4.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,72,False,3.0,8.0,1.1368683772161603e-13,8.38823413848877,5.3882341384887695,0.0,8.0,1.0,0.0,0.38823413848876953,7.999999523162842,1.1368683518051719e-15,9.515619798464593e-15,1.0,0.0,3.1438896656036377,0.1438896805047989,False,-0.019849730655550957,3.0,1.0,5.0,3.0,-4.0,-0.019849730655550957,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,48,False,3.955491065979004,8.0,0.0,8.308618545532227,5.308619022369385,0.0,8.0,1.0,0.0,0.30861902236938477,8.0,0.0,0.0,1.0,-3.1290578842163086,3.9536232948303223,0.953623354434967,False,-0.05020797252655029,4.0,1.0,4.0,3.955491065979004,-2.0,-0.08149855583906174,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,5,False,7.0,8.0,0.0,8.330286026000977,5.330286502838135,0.0,8.0,1.0,0.0,0.33028650283813477,8.0,0.0,0.0,1.0,0.0,7.0,4.0,False,-0.07499024271965027,7.0,1.0,1.0,7.0,0.0,-0.07499024271965027,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,,False,10.0,8.0,4.0512495040893555,10.82172679901123,7.821727275848389,0.16055676341056824,11.0,1.0,3.0,2.8217272758483887,10.846488952636719,0.20106926560401917,-0.00040268516750074923,1.0,0.0,10.04637622833252,7.0463762283325195,False,-0.05750516802072525,10.0,1.0,2.0,10.0,2.0,-0.05750516802072525,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,False,,8,8.0,8.0,5.0,8.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,,False,10.872686386108398,8.0,4.101828098297119,10.845178604125977,7.845178604125977,0.16055676341056824,11.0,1.0,3.0,2.8451786041259766,10.864202499389648,0.20157504081726074,5.6559290584345945e-09,1.0,0.31778082251548767,10.856110572814941,7.856110095977783,True,-0.0030272917356342077,11.0,1.0,3.0,10.872686386108398,4.0,0.0001505181862739846,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,False,,8,8.0,8.0,5.0,8.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,95,False,3.0,10.0,0.0073766084387898445,9.863540649414062,6.8635406494140625,0.0,10.0,1.0,0.0,0.1364593505859375,9.87853717803955,7.37660811864771e-05,-0.0009382738498970866,1.0,0.0,3.1438896656036377,0.1438896805047989,False,-0.022117862477898598,3.0,1.0,7.0,3.0,-4.0,-0.022117862477898598,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,80,False,3.955491065979004,10.0,0.011151454411447048,9.827324867248535,6.827324867248535,0.0,10.0,1.0,0.0,0.17267513275146484,9.850658416748047,0.00011151454236824065,-0.0011179454158991575,1.0,-4.676370620727539,3.9536232948303223,0.953623354434967,False,-0.05902388319373131,4.0,1.0,6.0,3.955491065979004,-2.0,-0.10578759014606476,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,37,False,7.0,10.0,0.0026975979562848806,9.921318054199219,6.921318531036377,0.0,10.0,1.0,0.0,0.07868146896362305,9.92654800415039,2.6975978471455164e-05,-0.0005973922670818865,1.0,0.0,7.0,4.0,False,-0.16777074337005615,7.0,1.0,3.0,7.0,0.0,-0.16777074337005615,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,0,False,10.0,10.0,0.0,10.04637622833252,7.0463762283325195,0.0,10.0,1.0,0.0,0.04637622833251953,10.0,0.0,0.0,1.0,0.0,10.04637622833252,7.0463762283325195,False,0.0,10.0,1.0,0.0,10.0,2.0,0.0,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
pre_reset_membrane,0.01,True,hard_plus_pre_reset_lam_0p01,compatibility_candidate,25,False,10.872686386108398,10.0,0.0,10.07076644897461,7.070765972137451,0.0,10.0,1.0,0.0,0.07076597213745117,10.0,0.0,0.0,1.0,0.09653793275356293,10.856110572814941,7.856110095977783,False,0.006925386842340231,11.0,1.0,1.0,10.872686386108398,4.0,0.007890766486525536,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,10,10.0,10.0,7.0,10.0,False
pre_reset_membrane,0.1,True,hard_plus_pre_reset_lam_0p1,compatibility_candidate,24,False,3.0,4.0,0.0,4.2487030029296875,1.248702883720398,0.0,4.0,1.0,0.0,0.24870288372039795,4.0,0.0,0.0,1.0,0.0,3.1438896656036377,0.1438896805047989,False,-0.006932354997843504,3.0,1.0,1.0,3.0,-4.0,-0.006932351738214493,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
pre_reset_membrane,0.1,True,hard_plus_pre_reset_lam_0p1,compatibility_candidate,0,False,3.955491065979004,4.0,0.0,4.261115074157715,1.2611149549484253,0.0,4.0,1.0,0.0,0.2611149549484253,4.0,0.0,0.0,1.0,-0.03443460166454315,3.9536232948303223,0.953623354434967,False,0.0,4.0,1.0,0.0,3.955491065979004,-2.0,-0.003443459514528513,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,4,4.0,4.0,1.0,4.0,False
pre_reset_membrane,0.1,True,hard_plus_pre_reset_lam_0p1,compatibility_candidate,,False,7.0,4.0,6.710178852081299,7.515944957733154,4.515944957733154,0.188840851187706,8.0,1.0,4.0,3.5159449577331543,7.6633806228637695,0.8598587512969971,0.13243865966796875,1.0,0.0,7.0,4.0,False,-0.16623477637767792,7.0,1.0,3.0,7.0,0.0,-0.16623477637767792,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,False,,4,4.0,4.0,1.0,4.0,False
pre_reset_membrane,0.1,True,hard_plus_pre_reset_lam_0p1,compatibility_candidate,,False,10.0,4.0,22.08401107788086,10.478960037231445,7.4789605140686035,0.22824548184871674,11.0,1.0,7.0,6.4789605140686035,10.645902633666992,2.4366466999053955,0.050400134176015854,1.0,0.0,10.04637622833252,7.0463762283325195,False,-0.10218752175569534,10.0,1.0,6.0,10.0,2.0,-0.1021881252527237,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,False,,4,4.0,4.0,1.0,4.0,False
pre_reset_membrane,0.1,True,hard_plus_pre_reset_lam_0p1,compatibility_candidate,,False,10.872686386108398,4.0,22.093360900878906,10.482003211975098,7.482003211975098,0.22824548184871674,11.0,1.0,7.0,6.482003211975098,10.647309303283691,2.4375815391540527,0.05166665464639664,1.0,0.7602669596672058,10.856110572814941,7.856110095977783,True,-0.010760667733848095,11.0,1.0,7.0,10.872686386108398,4.0,0.06526610255241394,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,False,,4,4.0,4.0,1.0,4.0,False
pre_reset_membrane,0.1,True,hard_plus_pre_reset_lam_0p1,compatibility_candidate,71,False,3.0,8.0,1.1368683772161603e-13,8.452156066894531,5.452155590057373,0.0,8.0,1.0,0.0,0.45215559005737305,7.999999523162842,1.1368683941568192e-14,0.0,1.0,0.0,3.1438896656036377,0.1438896805047989,False,-0.019849730655550957,3.0,1.0,5.0,3.0,-4.0,-0.019849730655550957,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
pre_reset_membrane,0.1,True,hard_plus_pre_reset_lam_0p1,compatibility_candidate,48,False,3.955491065979004,8.0,0.0,8.250219345092773,5.250219821929932,0.0,8.0,1.0,0.0,0.25021982192993164,8.0,0.0,0.0,1.0,-3.1290578842163086,3.9536232948303223,0.953623354434967,False,-0.05020797252655029,4.0,1.0,4.0,3.955491065979004,-2.0,-0.36311373114585876,0.05,1.0,1.0,200,delay_hard_output_soft_credit_level0d_v1,True,,8,8.0,8.0,5.0,8.0,False
