complete,convergence_step,direct_delay_supervision,final_delay_steps,final_loss,final_nominal_delay_error_steps,final_normalized_trace_w1_steps,final_output_trace_mass,final_raw_gradient,final_trace_centroid,final_trace_centroid_error_steps,initial_delay_jacobian,initial_delay_space_gradient,initial_delay_steps,initial_normalized_trace_w1_steps,initial_output_trace_mass,initial_parameter_value,initial_raw_gradient,initial_trace_centroid,initialization_label_raw,learning_rate,maximum_hard_spike_count,objective,objective_role,optimizer_steps,parameterization,path,path_valid,protocol_id,recovered_within_0p1_w1_step,stochastic_seed,target_arrival_step,target_nominal_delay_steps,target_trace_centroid,test_split_opened
True,,False,7.2507805824279785,0.11988644301891327,2.2507805824279785,2.2507805824279785,1.0,3.2782554626464844e-07,10.25078010559082,2.2507801055908203,1.0,-0.029619045555591583,7.046376705169678,2.0463767051696777,1.0,7.0463766238230585,-0.029619045555591583,10.046377182006836,2.0,0.05,0.0,causal_filtered_trace,preregistered_negative_control_not_selection_eligible,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,8,5.0,8.0,False
True,,False,7.250788688659668,0.11988643556833267,2.250788688659668,2.250788688659668,1.0,1.5050172805786133e-06,10.250788688659668,2.250788688659668,1.0,0.08771629631519318,7.856110095977783,2.856110095977783,1.0,7.856110320303268,0.08771629631519318,10.856110572814941,4.0,0.05,0.0,causal_filtered_trace,preregistered_negative_control_not_selection_eligible,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,8,5.0,8.0,False
True,,False,0.5665865540504456,0.20668858289718628,6.433413445949554,6.433413505554199,1.0,1.6093254089355469e-06,3.566586494445801,6.433413505554199,1.0,-0.06155809760093689,0.1438896805047989,6.856110572814941,1.0,0.14388967969673247,-0.06155809760093689,3.1438896656036377,-4.0,0.05,0.0,causal_filtered_trace,preregistered_negative_control_not_selection_eligible,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,10,7.0,10.0,False
True,,False,0.5665850639343262,0.20668856799602509,6.433414936065674,6.433414936065674,1.0,1.4007091522216797e-06,3.566585063934326,6.433414936065674,1.0,0.056367963552474976,0.953623354434967,6.046376705169678,1.0,0.9536233761769404,0.056367963552474976,3.9536232948303223,-2.0,0.05,0.0,causal_filtered_trace,preregistered_negative_control_not_selection_eligible,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,10,7.0,10.0,False
True,,False,4.7542314529418945,0.12004820257425308,2.2457685470581055,2.2457685470581055,1.0,-3.077089786529541e-06,7.7542314529418945,2.2457685470581055,1.0,-0.1097760945558548,4.0,3.0,1.0,4.0,-0.1097760945558548,7.0,0.0,0.05,0.0,causal_filtered_trace,preregistered_negative_control_not_selection_eligible,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,10,7.0,10.0,False
True,0,False,6.999999046325684,7.005507285384738e-14,9.5367431640625e-07,9.5367431640625e-07,1.0,-1.4225200573037e-07,9.999999046325684,9.5367431640625e-07,1.0,0.006720268167555332,7.046376705169678,0.046376705169677734,1.0,7.0463766238230585,0.006720268167555332,10.046377182006836,2.0,0.05,0.0,causal_filtered_trace,preregistered_negative_control_not_selection_eligible,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
True,17,False,6.999974727630615,4.63960536656316e-11,2.5272369384765625e-05,2.5272369384765625e-05,1.0,-3.6714261568704387e-06,9.999975204467773,2.47955322265625e-05,1.0,0.12405561655759811,7.856110095977783,0.8561100959777832,1.0,7.856110320303268,0.12405561655759811,10.856110572814941,4.0,0.05,0.0,causal_filtered_trace,preregistered_negative_control_not_selection_eligible,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
True,109,False,0.9976130723953247,2.8489962460298557e-06,0.002386927604675293,0.002386927604675293,1.0,-0.0023870468139648438,3.997612953186035,0.0023870468139648438,1.0,-0.8561103343963623,0.1438896805047989,0.8561103343963623,1.0,0.14388967969673247,-0.8561103343963623,3.1438896656036377,-4.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,4,1.0,4.0,False
True,0,False,0.9999991655349731,4.547473508864641e-13,8.344650268554688e-07,8.344650268554688e-07,1.0,-9.5367431640625e-07,3.9999990463256836,9.5367431640625e-07,1.0,-0.046376705169677734,0.953623354434967,0.04637664556503296,1.0,0.9536233761769404,-0.046376705169677734,3.9536232948303223,-2.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,4,1.0,4.0,False
True,,False,2.3134243488311768,0.8625414371490479,1.3134243488311768,1.3134243488311768,1.0,1.3134241104125977,5.313424110412598,1.3134241104125977,1.0,3.0,4.0,3.0,1.0,4.0,3.0,7.0,0.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,4,1.0,4.0,False
True,,False,5.19108772277832,8.782608032226562,4.19108772277832,4.19108772277832,1.0,4.1910858154296875,8.19108772277832,4.19108772277832,1.0,6.046375274658203,7.046376705169678,6.046376705169678,1.0,7.0463766238230585,6.046375274658203,10.046377182006836,2.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,4,1.0,4.0,False
True,,False,5.982567310333252,12.412985801696777,4.982567310333252,4.982567310333252,1.0,4.982566833496094,8.982566833496094,4.982566833496094,1.0,6.856109619140625,7.856110095977783,6.856110095977783,1.0,7.856110320303268,6.856109619140625,10.856110572814941,4.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,4,1.0,4.0,False
True,,False,1.9603304862976074,4.619795322418213,3.0396695137023926,3.0396695137023926,1.0,-3.0396690368652344,4.960330486297607,3.0396695137023926,1.0,-4.856110572814941,0.1438896805047989,4.856110572814941,1.0,0.14388967969673247,-4.856110572814941,3.1438896656036377,-4.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,8,5.0,8.0,False
True,,False,2.729292869567871,2.5780553817749023,2.270707130432129,2.270707130432129,1.0,-2.270707130432129,5.729292869567871,2.270707130432129,1.0,-4.046377182006836,0.953623354434967,4.046376705169678,1.0,0.9536233761769404,-4.046377182006836,3.9536232948303223,-2.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,8,5.0,8.0,False
True,137,False,4.984426975250244,0.00012125955254305154,0.01557302474975586,0.01557302474975586,1.0,-0.01557302474975586,7.984426975250244,0.01557302474975586,1.0,-1.0,4.0,1.0,1.0,4.0,-1.0,7.0,0.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,,False,5.530083656311035,0.14049434661865234,0.5300836563110352,0.5300836563110352,1.0,0.5300836563110352,8.530083656311035,0.5300836563110352,1.0,2.046377182006836,7.046376705169678,2.0463767051696777,1.0,7.0463766238230585,2.046377182006836,10.046377182006836,2.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,8,5.0,8.0,False
True,,False,6.187428951263428,0.7049943208694458,1.1874289512634277,1.1874289512634277,1.0,1.187429428100586,9.187429428100586,1.187429428100586,1.0,2.856111526489258,7.856110095977783,2.856110095977783,1.0,7.856110320303268,2.856111526489258,10.856110572814941,4.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,8,5.0,8.0,False
True,,False,2.0174317359924316,12.412993431091309,4.982568264007568,4.982568264007568,1.0,-4.982566833496094,5.017431735992432,4.982568264007568,1.0,-6.856109619140625,0.1438896805047989,6.856110572814941,1.0,0.14388967969673247,-6.856109619140625,3.1438896656036377,-4.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,10,7.0,10.0,False
True,,False,2.8089115619659424,8.782611846923828,4.191088438034058,4.191088676452637,1.0,-4.19108772277832,5.808911323547363,4.191088676452637,1.0,-6.046377182006836,0.953623354434967,6.046376705169678,1.0,0.9536233761769404,-6.046377182006836,3.9536232948303223,-2.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,10,7.0,10.0,False
True,,False,5.686573028564453,0.8625451922416687,1.3134269714355469,1.3134269714355469,1.0,-1.3134269714355469,8.686573028564453,1.3134269714355469,1.0,-3.0,4.0,3.0,1.0,4.0,-3.0,7.0,0.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,10,7.0,10.0,False
True,0,False,7.000000953674316,4.547473508864641e-13,9.5367431640625e-07,9.5367431640625e-07,1.0,9.5367431640625e-07,10.000000953674316,9.5367431640625e-07,1.0,0.04637718200683594,7.046376705169678,0.046376705169677734,1.0,7.0463766238230585,0.04637718200683594,10.046377182006836,2.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
True,109,False,7.002386569976807,2.846720235538669e-06,0.0023865699768066406,0.0023865699768066406,1.0,0.0023860931396484375,10.002386093139648,0.0023860931396484375,1.0,0.8561105728149414,7.856110095977783,0.8561100959777832,1.0,7.856110320303268,0.8561105728149414,10.856110572814941,4.0,0.01,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
True,17,False,1.0000250339508057,3.0740920919924974e-10,2.5033950805664062e-05,2.5033950805664062e-05,1.0,2.47955322265625e-05,4.000024795532227,2.47955322265625e-05,1.0,-0.8561103343963623,0.1438896805047989,0.8561103343963623,1.0,0.14388967969673247,-0.8561103343963623,3.1438896656036377,-4.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,4,1.0,4.0,False
True,0,False,1.000001072883606,4.547473508864641e-13,1.0728836059570312e-06,1.0728836059570312e-06,1.0,9.5367431640625e-07,4.000000953674316,9.5367431640625e-07,1.0,-0.046376705169677734,0.953623354434967,0.04637664556503296,1.0,0.9536233761769404,-0.046376705169677734,3.9536232948303223,-2.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,4,1.0,4.0,False
True,93,False,1.000211238861084,2.2310928216029424e-08,0.00021123886108398438,0.00021123886108398438,1.0,0.00021123886108398438,4.000211238861084,0.00021123886108398438,1.0,3.0,4.0,3.0,1.0,4.0,3.0,7.0,0.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,4,1.0,4.0,False
True,,False,1.3139060735702515,0.04926854744553566,0.31390607357025146,0.31390607357025146,1.0,0.313906192779541,4.313906192779541,0.313906192779541,1.0,6.046375274658203,7.046376705169678,6.046376705169678,1.0,7.0463766238230585,6.046375274658203,10.046377182006836,2.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,4,1.0,4.0,False
True,,False,1.613696575164795,0.18831174075603485,0.6136965751647949,0.6136965751647949,1.0,0.6136965751647949,4.613696575164795,0.6136965751647949,1.0,6.856109619140625,7.856110095977783,6.856110095977783,1.0,7.856110320303268,6.856109619140625,10.856110572814941,4.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,4,1.0,4.0,False
True,186,False,4.941049575805664,0.0017375762108713388,0.05895042419433594,0.05895042419433594,1.0,-0.05895042419433594,7.941049575805664,0.05895042419433594,1.0,-4.856110572814941,0.1438896805047989,4.856110572814941,1.0,0.14388967969673247,-4.856110572814941,3.1438896656036377,-4.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,144,False,4.996332168579102,6.7264936660649255e-06,0.0036678314208984375,0.0036678314208984375,1.0,-0.0036678314208984375,7.996332168579102,0.0036678314208984375,1.0,-4.046377182006836,0.953623354434967,4.046376705169678,1.0,0.9536233761769404,-4.046377182006836,3.9536232948303223,-2.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,21,False,4.99997091293335,4.2302872316213325e-10,2.9087066650390625e-05,2.9087066650390625e-05,1.0,-2.9087066650390625e-05,7.99997091293335,2.9087066650390625e-05,1.0,-1.0,4.0,1.0,1.0,4.0,-1.0,7.0,0.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,53,False,5.000040531158447,8.021743269637227e-10,4.0531158447265625e-05,4.0531158447265625e-05,1.0,4.00543212890625e-05,8.000040054321289,4.00543212890625e-05,1.0,2.046377182006836,7.046376705169678,2.0463767051696777,1.0,7.0463766238230585,2.046377182006836,10.046377182006836,2.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,87,False,5.000293254852295,4.313915269449353e-08,0.0002932548522949219,0.0002932548522949219,1.0,0.000293731689453125,8.000293731689453,0.000293731689453125,1.0,2.856111526489258,7.856110095977783,2.856110095977783,1.0,7.856110320303268,2.856111526489258,10.856110572814941,4.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,,False,6.3863019943237305,0.1883126199245453,0.6136980056762695,0.6136980056762695,1.0,-0.6136980056762695,9.38630199432373,0.6136980056762695,1.0,-6.856109619140625,0.1438896805047989,6.856110572814941,1.0,0.14388967969673247,-6.856109619140625,3.1438896656036377,-4.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,10,7.0,10.0,False
True,,False,6.686093807220459,0.04926839843392372,0.313906192779541,0.313906192779541,1.0,-0.3139057159423828,9.686094284057617,0.3139057159423828,1.0,-6.046377182006836,0.953623354434967,6.046376705169678,1.0,0.9536233761769404,-6.046377182006836,3.9536232948303223,-2.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,10,7.0,10.0,False
True,93,False,6.999788761138916,2.2411768441088498e-08,0.00021123886108398438,0.00021123886108398438,1.0,-0.0002117156982421875,9.999788284301758,0.0002117156982421875,1.0,-3.0,4.0,3.0,1.0,4.0,-3.0,7.0,0.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
True,0,False,6.999998569488525,1.8189894035458565e-12,1.430511474609375e-06,1.430511474609375e-06,1.0,-1.9073486328125e-06,9.999998092651367,1.9073486328125e-06,1.0,0.04637718200683594,7.046376705169678,0.046376705169677734,1.0,7.0463766238230585,0.04637718200683594,10.046377182006836,2.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
True,17,False,6.999974250793457,3.3151081879623234e-10,2.574920654296875e-05,2.574920654296875e-05,1.0,-2.574920654296875e-05,9.999974250793457,2.574920654296875e-05,1.0,0.8561105728149414,7.856110095977783,0.8561100959777832,1.0,7.856110320303268,0.8561105728149414,10.856110572814941,4.0,0.05,0.0,soft_centroid,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
True,78,False,1.0000940561294556,2.080223748635035e-05,9.40561294555664e-05,9.40561294555664e-05,1.0,0.22120380401611328,4.000093936920166,9.393692016601562e-05,1.0,-0.27287352085113525,0.1438896805047989,0.8561103343963623,1.0,0.14388967969673247,-0.27287352085113525,3.1438896656036377,-4.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,4,1.0,4.0,False
True,0,False,1.0010497570037842,0.00023224666074384004,0.0010497570037841797,0.0010497570037841797,1.0,0.22125059366226196,4.001049995422363,0.0010499954223632812,1.0,-0.22349190711975098,0.953623354434967,0.04637664556503296,1.0,0.9536233761769404,-0.22349190711975098,3.9536232948303223,-2.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,4,1.0,4.0,False
True,,False,2.0518453121185303,0.26153433322906494,1.0518453121185303,1.0518453121185303,1.0,0.22376543283462524,5.051845073699951,1.0518450736999512,1.0,0.2211991548538208,4.0,3.0,1.0,4.0,0.2211991548538208,7.0,0.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,4,1.0,4.0,False
True,,False,5.0817389488220215,1.0182459354400635,4.0817389488220215,4.0817389488220215,1.0,0.2252722978591919,8.08173942565918,4.08173942565918,1.0,0.22349190711975098,7.046376705169678,6.046376705169678,1.0,7.0463766238230585,0.22349190711975098,10.046377182006836,2.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,4,1.0,4.0,False
True,,False,5.893857479095459,1.2202982902526855,4.893857479095459,4.893857479095459,1.0,0.27571338415145874,8.893857955932617,4.893857955932617,1.0,0.2728734612464905,7.856110095977783,6.856110095977783,1.0,7.856110320303268,0.2728734612464905,10.856110572814941,4.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,4,1.0,4.0,False
True,,False,2.10614275932312,0.7202982902526855,2.89385724067688,2.89385724067688,1.0,-0.2757135033607483,5.106142520904541,2.893857479095459,1.0,-0.2728734612464905,0.1438896805047989,4.856110572814941,1.0,0.14388967969673247,-0.2728734612464905,3.1438896656036377,-4.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,8,5.0,8.0,False
True,,False,2.918262243270874,0.5182458162307739,2.081737756729126,2.081737756729126,1.0,-0.22527223825454712,5.918262481689453,2.081737518310547,1.0,-0.22349196672439575,0.953623354434967,4.046376705169678,1.0,0.9536233761769404,-0.22349196672439575,3.9536232948303223,-2.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,8,5.0,8.0,False
True,94,False,5.001684665679932,0.00037271768087521195,0.0016846656799316406,0.0016846656799316406,1.0,0.22128164768218994,8.001684188842773,0.0016841888427734375,1.0,-0.2840254306793213,4.0,1.0,1.0,4.0,-0.2840254306793213,7.0,0.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,199,False,5.0817389488220215,0.018246043473482132,0.08173894882202148,0.08173894882202148,1.0,0.2252722978591919,8.08173942565918,0.08173942565917969,1.0,0.22349190711975098,7.046376705169678,2.0463767051696777,1.0,7.0463766238230585,0.22349190711975098,10.046377182006836,2.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,,False,5.893857479095459,0.22029833495616913,0.893857479095459,0.893857479095459,1.0,0.2757134437561035,8.893857955932617,0.8938579559326172,1.0,0.27287352085113525,7.856110095977783,2.856110095977783,1.0,7.856110320303268,0.27287352085113525,10.856110572814941,4.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,8,5.0,8.0,False
True,,False,2.106142520904541,1.2202982902526855,4.893857479095459,4.893857479095459,1.0,-0.27571338415145874,5.106142520904541,4.893857479095459,1.0,-0.2728734612464905,0.1438896805047989,6.856110572814941,1.0,0.14388967969673247,-0.2728734612464905,3.1438896656036377,-4.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,10,7.0,10.0,False
True,,False,2.918261766433716,1.0182459354400635,4.081738233566284,4.081738471984863,1.0,-0.22527223825454712,5.918261528015137,4.081738471984863,1.0,-0.22349190711975098,0.953623354434967,6.046376705169678,1.0,0.9536233761769404,-0.22349190711975098,3.9536232948303223,-2.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,10,7.0,10.0,False
True,,False,5.942956924438477,0.2626982033252716,1.0570430755615234,1.0570430755615234,1.0,-0.22402602434158325,8.942956924438477,1.0570430755615234,1.0,-0.2840254306793213,4.0,3.0,1.0,4.0,-0.2840254306793213,7.0,0.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,False,,10,7.0,10.0,False
True,0,False,6.998951435089111,0.00023194856476038694,0.0010485649108886719,0.0010485649108886719,1.0,-0.2212505340576172,9.998950958251953,0.001049041748046875,1.0,0.22349190711975098,7.046376705169678,0.046376705169677734,1.0,7.0463766238230585,0.22349190711975098,10.046377182006836,2.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
True,78,False,6.999906539916992,2.0683026377810165e-05,9.34600830078125e-05,9.34600830078125e-05,1.0,-0.22120380401611328,9.999906539916992,9.34600830078125e-05,1.0,0.27287352085113525,7.856110095977783,0.8561100959777832,1.0,7.856110320303268,0.27287352085113525,10.856110572814941,4.0,0.01,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
True,16,False,0.998060405254364,0.00042912628850899637,0.0019395947456359863,0.0019395947456359863,1.0,-0.22129416465759277,3.998060464859009,0.001939535140991211,1.0,-0.27287352085113525,0.1438896805047989,0.8561103343963623,1.0,0.14388967969673247,-0.27287352085113525,3.1438896656036377,-4.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,4,1.0,4.0,False
True,0,False,1.0071665048599243,0.001586502999998629,0.007166504859924316,0.007166504859924316,1.0,0.22155040502548218,4.007166385650635,0.007166385650634766,1.0,-0.22349190711975098,0.953623354434967,0.04637664556503296,1.0,0.9536233761769404,-0.22349190711975098,3.9536232948303223,-2.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,4,1.0,4.0,False
True,59,False,0.9867240190505981,0.002940981648862362,0.013275980949401855,0.013275980949401855,1.0,-0.2218506932258606,3.9867238998413086,0.013276100158691406,1.0,0.2211991548538208,4.0,3.0,1.0,4.0,0.2211991548538208,7.0,0.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,4,1.0,4.0,False
True,120,False,1.0017485618591309,0.00038684936589561403,0.0017485618591308594,0.0017485618591308594,1.0,0.22128480672836304,4.001748561859131,0.0017485618591308594,1.0,0.22349190711975098,7.046376705169678,6.046376705169678,1.0,7.0463766238230585,0.22349190711975098,10.046377182006836,2.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,4,1.0,4.0,False
True,136,False,1.0091772079467773,0.0020320783369243145,0.009177207946777344,0.009177207946777344,1.0,0.221649169921875,4.009177207946777,0.009177207946777344,1.0,0.2728734612464905,7.856110095977783,6.856110095977783,1.0,7.856110320303268,0.2728734612464905,10.856110572814941,4.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,4,1.0,4.0,False
True,96,False,5.008443832397461,0.0018695176113396883,0.008443832397460938,0.008443832397460938,1.0,0.2216131091117859,8.008443832397461,0.008443832397460938,1.0,-0.2728734612464905,0.1438896805047989,4.856110572814941,1.0,0.14388967969673247,-0.2728734612464905,3.1438896656036377,-4.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,80,False,4.994795322418213,0.001151926931925118,0.005204677581787109,0.005204677581787109,1.0,-0.2214542031288147,7.994795322418213,0.005204677581787109,1.0,-0.22349196672439575,0.953623354434967,4.046376705169678,1.0,0.9536233761769404,-0.22349196672439575,3.9536232948303223,-2.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,19,False,4.990080833435059,0.002196517074480653,0.009919166564941406,0.009919166564941406,1.0,-0.22168558835983276,7.990080833435059,0.009919166564941406,1.0,-0.2840254306793213,4.0,1.0,1.0,4.0,-0.2840254306793213,7.0,0.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,40,False,5.003634452819824,0.0008042707922868431,0.0036344528198242188,0.0036344528198242188,1.0,0.2213771939277649,8.003634452819824,0.0036344528198242188,1.0,0.22349190711975098,7.046376705169678,2.0463767051696777,1.0,7.0463766238230585,0.22349190711975098,10.046377182006836,2.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,56,False,5.021361351013184,0.00473629729822278,0.021361351013183594,0.021361351013183594,1.0,0.22224938869476318,8.021361351013184,0.021361351013183594,1.0,0.27287352085113525,7.856110095977783,2.856110095977783,1.0,7.856110320303268,0.27287352085113525,10.856110572814941,4.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,8,5.0,8.0,False
True,136,False,6.990822792053223,0.0020320783369243145,0.009177207946777344,0.009177207946777344,1.0,-0.221649169921875,9.990822792053223,0.009177207946777344,1.0,-0.2728734612464905,0.1438896805047989,6.856110572814941,1.0,0.14388967969673247,-0.2728734612464905,3.1438896656036377,-4.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
True,120,False,6.998251914978027,0.00038673009839840233,0.0017480850219726562,0.0017480850219726562,1.0,-0.22128480672836304,9.998251914978027,0.0017480850219726562,1.0,-0.22349190711975098,0.953623354434967,6.046376705169678,1.0,0.9536233761769404,-0.22349190711975098,3.9536232948303223,-2.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
True,59,False,7.007518291473389,0.0016644136048853397,0.007518291473388672,0.007518291473388672,1.0,0.22156769037246704,10.007518768310547,0.007518768310546875,1.0,-0.2840254306793213,4.0,3.0,1.0,4.0,-0.2840254306793213,7.0,0.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
True,0,False,6.992835521697998,0.0015860253479331732,0.007164478302001953,0.007164478302001953,1.0,-0.2215503454208374,9.992835998535156,0.00716400146484375,1.0,0.22349190711975098,7.046376705169678,0.046376705169677734,1.0,7.0463766238230585,0.22349190711975098,10.046377182006836,2.0,0.05,0.0,symmetric_kernel_alignment,candidate,200,direct,buffer_current,True,delay_soft_trace_credit_level0c_v1,True,,10,7.0,10.0,False
